build_id,reference,Atomic Number_metal,metal_symbol,metal_ox,SMILES_FOR_ARCHITECTOR,COORDLIST,DONOR_TYPES,DENTATE,coreCN,n_ligs,inner_sphere_anion,fill_ligand,n_fill,xyz_path,mol2_path,sdf_path,energy_eV,status,note,qc_status,smiles_for_architector_original,smiles_for_architector_used,simplified_ligand,xyz_exists,xyz_ok,observed_cn,donor_count_sig,near_donor_distances,max_near_donor_dist,min_near_donor_dist,cn_matches_coreCN,qc_note
479733750bb5,,71,Lu,3,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,"[14, 16, 19]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,nitrate,nitrate,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Lu/Lu_Z71_ox3_CN8_nlig2_nitrate_479733750bb5.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Lu/Lu_Z71_ox3_CN8_nlig2_nitrate_479733750bb5.mol2,,-6226.71922946496,ok,built (standard attempt 1),accepted,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,False,True,True,9,"N1,O8","182:O:2.05,181:O:2.09,104:O:2.14,20:O:2.18,109:O:2.25,179:N:2.32,15:O:2.43,17:O:2.59,106:O:2.72",2.723759412682516,2.054078029583547,False,ok
422eaccbf51e,,71,Lu,3,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,"[1, 7, 10, 12, 15, 19, 23]","[""O(ether)"", ""O(ether)"", ""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)"", ""O(ether)"", ""O(ether)""]",7,8,1,water,water,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Lu/Lu_Z71_ox3_CN8_nlig1_water_422eaccbf51e.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Lu/Lu_Z71_ox3_CN8_nlig1_water_422eaccbf51e.mol2,,-2441.445897586551,ok,built (standard attempt 1),accepted,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,False,True,True,8,"N1,O7","11:O:2.08,16:O:2.15,13:O:2.36,2:O:2.42,20:O:2.45,24:O:2.48,8:O:2.59,17:N:3.12",3.1193299786701774,2.0810739548493453,True,ok
5432c76725a1,,60,Nd,3,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,"[13, 15, 18]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,water,water,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Nd/Nd_Z60_ox3_CN9_nlig3_water_5432c76725a1.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Nd/Nd_Z60_ox3_CN9_nlig3_water_5432c76725a1.mol2,,-8193.340800061258,ok,built (standard attempt 1),accepted,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,False,True,True,9,O9,"102:O:2.22,185:O:2.34,180:O:2.35,19:O:2.36,97:O:2.38,14:O:2.42,99:O:2.57,182:O:2.58,16:O:2.74",2.73781742321873,2.2243018548965585,True,ok
eee22ec9a6e4,,70,Yb,3,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,"[4, 16, 28, 29]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""N(aromatic)"", ""N(aromatic)""]",4,8,2,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Yb/Yb_Z70_ox3_CN8_nlig2_nitrate_eee22ec9a6e4.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Yb/Yb_Z70_ox3_CN8_nlig2_nitrate_eee22ec9a6e4.mol2,,-5754.463372238589,ok,built (standard attempt 1),accepted,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,False,True,True,8,"N4,O4","77:O:2.10,89:O:2.11,102:N:2.23,101:N:2.23,29:N:2.26,30:N:2.26,5:O:2.31,17:O:2.35",2.3496207318276436,2.101667388932831,True,ok
6857f8009f97,,63,Eu,3,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,"[26, 28, 31, 34]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(ether)"", ""O(amide_carbonyl)""]",4,9,2,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_6857f8009f97.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_6857f8009f97.mol2,,-3063.664781430032,ok_simplified_ligand,original_ligtype_failed_simplified_success,accepted,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,CN(C)C(=O)COCCOCC(=O)N(C)C,True,True,True,9,O9,"13:O:2.30,46:O:2.34,41:O:2.36,5:O:2.36,49:O:2.43,10:O:2.48,7:O:2.49,73:O:2.55,43:O:2.57",2.5687831768793927,2.299554204306982,True,ok
8f6217e6a4f8,,57,La,3,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,"[22, 27, 33]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/La/La_Z57_ox3_CN9_nlig3_nitrate_8f6217e6a4f8.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/La/La_Z57_ox3_CN9_nlig3_nitrate_8f6217e6a4f8.mol2,,-14393.13347609541,ok,built (large_ligand_fast attempt 1),accepted,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,False,True,True,9,O9,"34:O:2.43,344:O:2.56,189:O:2.61,178:O:2.80,333:O:2.85,183:O:2.86,338:O:2.92,28:O:2.94,23:O:2.94",2.9404796563471685,2.4254141117408357,True,ok
1f1106359435,,63,Eu,3,CC(C)(C)c1ccc(NC(=O)c2cc(=O)cc(C(=O)Nc3ccc(C(C)(C)C)cc3)o2)cc1,"[10, 14, 18, 30]","[""O(amide_carbonyl)"", ""O(carbonyl)"", ""O(amide_carbonyl)"", ""O(ether)""]",4,9,2,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_1f1106359435.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_1f1106359435.mol2,,-5314.614441409266,ok,built (standard attempt 3),accepted,CC(C)(C)c1ccc(NC(=O)c2cc(=O)cc(C(=O)Nc3ccc(C(C)(C)C)cc3)o2)cc1,CC(C)(C)c1ccc(NC(=O)c2cc(=O)cc(C(=O)Nc3ccc(C(C)(C)C)cc3)o2)cc1,False,True,True,7,O7,"11:O:2.40,74:O:2.42,78:O:2.44,127:O:2.45,19:O:2.59,82:O:2.59,15:O:2.79",2.791124873934332,2.400330998474234,False,ok
5aa4cf743db2,,58,Ce,3,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,"[3, 10, 19]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""N(aromatic)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_5aa4cf743db2.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_nitrate_5aa4cf743db2.mol2,,-5845.756965385083,ok,built (standard attempt 1),accepted,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,False,True,True,9,"N3,O6","4:O:2.22,101:O:2.29,11:O:2.34,49:O:2.43,56:O:2.45,110:N:2.52,20:N:2.54,94:O:2.55,65:N:2.81",2.814673536386401,2.221431682248555,True,ok
3cd5bc4527c0,,69,Tm,3,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,"[18, 30, 48, 51]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""N(aromatic)"", ""N(aromatic)""]",4,8,2,water,water,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Tm/Tm_Z69_ox3_CN8_nlig2_water_3cd5bc4527c0.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Tm/Tm_Z69_ox3_CN8_nlig2_water_3cd5bc4527c0.mol2,,-8501.121975620068,ok,built (standard attempt 2),accepted,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,False,True,True,8,"N4,O4","157:O:2.22,19:O:2.22,31:O:2.33,145:O:2.37,175:N:2.39,49:N:2.41,52:N:2.41,178:N:2.53",2.5320323432746306,2.2183515972369725,True,ok
9e16a74d1a8a,,66,Dy,3,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,"[18, 21, 25]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,nitrate,nitrate,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig2_nitrate_9e16a74d1a8a.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig2_nitrate_9e16a74d1a8a.mol2,,-7950.869377669284,ok,built (standard attempt 1),accepted,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,False,True,True,9,"N1,O8","242:O:2.07,241:O:2.13,19:O:2.26,145:O:2.30,138:O:2.33,239:N:2.33,26:O:2.41,141:O:2.46,22:O:2.54",2.5398014753734275,2.074377741215462,False,ok
f96ab850a665,,66,Dy,3,CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,"[3, 6]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)""]",2,8,4,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig4_nitrate_f96ab850a665.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig4_nitrate_f96ab850a665.mol2,,-6487.254936320571,ok,built (standard attempt 1),accepted,CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,False,True,True,8,O8,"4:O:2.24,82:O:2.30,85:O:2.33,7:O:2.34,124:O:2.42,46:O:2.47,121:O:2.47,43:O:2.54",2.5396255634961085,2.2377416233585588,True,ok
b41c48dbd129,,69,Tm,3,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,"[11, 15, 23]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,nitrate,nitrate,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Tm/Tm_Z69_ox3_CN8_nlig2_nitrate_b41c48dbd129.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Tm/Tm_Z69_ox3_CN8_nlig2_nitrate_b41c48dbd129.mol2,,-6399.038407516901,ok,built (standard attempt 1),accepted,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,False,True,True,9,"N1,O8","188:O:2.06,187:O:2.09,104:O:2.22,12:O:2.23,116:O:2.33,24:O:2.38,185:N:2.43,108:O:2.59,16:O:2.64",2.643280414007147,2.0595676979553863,False,ok
4a5715743e89,,64,Gd,3,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C,"[4, 16, 28, 29]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""N(aromatic)"", ""N(aromatic)""]",4,9,2,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Gd/Gd_Z64_ox3_CN9_nlig2_nitrate_4a5715743e89.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Gd/Gd_Z64_ox3_CN9_nlig2_nitrate_4a5715743e89.mol2,,-5895.0558076391335,ok,built (standard attempt 1),accepted,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C,False,True,True,9,"N4,O5","5:O:2.30,89:O:2.41,17:O:2.47,77:O:2.51,30:N:2.52,101:N:2.55,29:N:2.58,145:O:2.64,102:N:2.65",2.652630022053806,2.3036253799737683,True,ok
1d80e1c44f32,,57,La,3,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,"[4, 16, 28, 29]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""N(aromatic)"", ""N(aromatic)""]",4,9,2,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/La/La_Z57_ox3_CN9_nlig2_nitrate_1d80e1c44f32.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/La/La_Z57_ox3_CN9_nlig2_nitrate_1d80e1c44f32.mol2,,-5897.02547640028,ok,built (standard attempt 1),accepted,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,False,True,True,9,"N4,O5","5:O:2.30,17:O:2.57,101:N:2.62,89:O:2.63,77:O:2.63,29:N:2.70,30:N:2.72,102:N:2.78,145:O:2.81",2.810062385879265,2.2999391867906986,True,ok
18b24c265849,,71,Lu,3,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1,"[4, 16, 26, 27]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""N(aromatic)"", ""N(aromatic)""]",4,8,2,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Lu/Lu_Z71_ox3_CN8_nlig2_nitrate_18b24c265849.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Lu/Lu_Z71_ox3_CN8_nlig2_nitrate_18b24c265849.mol2,,-5064.323517501559,ok,built (standard attempt 1),accepted,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1,False,True,True,8,"N4,O4","5:O:2.07,17:O:2.12,65:O:2.13,77:O:2.13,28:N:2.43,87:N:2.44,88:N:2.46,27:N:2.47",2.474573669724986,2.068583869473983,True,ok
d6289c678324,,65,Tb,3,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,"[10, 21, 24]","[""O(amide_carbonyl)"", ""N(aromatic)"", ""N(aromatic)""]",3,8,2,nitrate,nitrate,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Tb/Tb_Z65_ox3_CN8_nlig2_nitrate_d6289c678324.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Tb/Tb_Z65_ox3_CN8_nlig2_nitrate_d6289c678324.mol2,,-5248.607842897523,ok,built (standard attempt 1),accepted,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,False,True,True,10,"N5,O5","129:O:2.13,130:O:2.16,127:N:2.25,74:O:2.28,88:N:2.39,85:N:2.48,22:N:2.54,25:N:2.57,11:O:2.58,128:O:3.15",3.1462404395234156,2.1258513788963196,False,ok
5cb934b765ab,,68,Er,3,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,"[10, 22, 32, 35]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""N(aromatic)"", ""N(aromatic)""]",4,8,2,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig2_nitrate_5cb934b765ab.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig2_nitrate_5cb934b765ab.mol2,,-5746.196426102397,ok,built (standard attempt 2),accepted,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,False,True,True,8,"N4,O4","101:O:2.14,11:O:2.14,23:O:2.16,89:O:2.24,114:N:2.37,36:N:2.40,33:N:2.41,111:N:2.44",2.4394059421463843,2.1366906701422628,True,ok
98f86a1f1a95,,64,Gd,3,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,"[0, 2, 4, 7, 8, 15, 18, 19]","[""O(ester_carbonyl)"", ""O(hydroxyl)"", ""N(amine)"", ""O(ester_carbonyl)"", ""O(hydroxyl)"", ""N(amine)"", ""O(ester_carbonyl)"", ""O(hydroxyl)""]",8,9,1,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Gd/Gd_Z64_ox3_CN9_nlig1_nitrate_98f86a1f1a95.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Gd/Gd_Z64_ox3_CN9_nlig1_nitrate_98f86a1f1a95.mol2,,-2297.520343932876,ok,built (standard attempt 1),accepted,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,False,True,True,7,"N2,O5","8:O:2.15,19:O:2.18,1:O:2.23,24:O:2.32,16:N:2.37,5:N:2.52,47:O:2.72",2.724171098552121,2.1520464003463737,False,ok
e4d73cf0cbd7,,65,Tb,3,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,"[4, 11, 22]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""N(aromatic)""]",3,8,2,nitrate,nitrate,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Tb/Tb_Z65_ox3_CN8_nlig2_nitrate_e4d73cf0cbd7.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Tb/Tb_Z65_ox3_CN8_nlig2_nitrate_e4d73cf0cbd7.mol2,,-5008.568954171815,ok,built (standard attempt 1),accepted,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,False,True,True,9,"N3,O6","12:O:2.14,117:O:2.14,118:O:2.16,62:O:2.20,69:O:2.24,80:N:2.30,115:N:2.51,5:O:2.52,23:N:2.56",2.56196146172806,2.1360332381917737,False,ok
39a5b5aa21a0,,71,Lu,3,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,"[4, 11, 22]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""N(aromatic)""]",3,8,2,nitrate,nitrate,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Lu/Lu_Z71_ox3_CN8_nlig2_nitrate_39a5b5aa21a0.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Lu/Lu_Z71_ox3_CN8_nlig2_nitrate_39a5b5aa21a0.mol2,,-5007.253440393141,ok,built (standard attempt 1),accepted,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,False,True,True,9,"N3,O6","117:O:2.09,5:O:2.09,118:O:2.11,62:O:2.12,69:O:2.23,80:N:2.25,12:O:2.43,115:N:2.47,23:N:2.47",2.47326545974156,2.089186166367702,False,ok
06c592a86509,,62,Sm,3,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,"[4, 11, 22]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""N(aromatic)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_nitrate_06c592a86509.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_nitrate_06c592a86509.mol2,,-6880.707836954747,ok,built (standard attempt 1),accepted,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,False,True,True,9,"N3,O6","5:O:2.21,62:O:2.22,126:O:2.27,119:O:2.27,69:O:2.28,12:O:2.31,23:N:2.54,80:N:2.58,137:N:2.58",2.5835549261679542,2.2145915474294022,True,ok
ff820f3e266f,,69,Tm,3,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,"[4, 11, 22]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""N(aromatic)""]",3,8,2,nitrate,nitrate,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Tm/Tm_Z69_ox3_CN8_nlig2_nitrate_ff820f3e266f.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Tm/Tm_Z69_ox3_CN8_nlig2_nitrate_ff820f3e266f.mol2,,-5008.804083266838,ok,built (standard attempt 1),accepted,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,False,True,True,9,"N3,O6","118:O:2.11,117:O:2.13,62:O:2.13,12:O:2.22,69:O:2.26,80:N:2.37,23:N:2.40,5:O:2.45,115:N:2.48",2.4768735452806254,2.107179066203233,False,ok
df3c7afb2be0,,68,Er,3,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,"[11, 13, 16]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,nitrate,nitrate,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig2_nitrate_df3c7afb2be0.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig2_nitrate_df3c7afb2be0.mol2,,-5193.624842827845,ok,built (standard attempt 1),accepted,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,False,True,True,9,"N1,O8","145:O:2.10,146:O:2.11,17:O:2.22,12:O:2.25,83:O:2.28,88:O:2.29,143:N:2.43,14:O:2.83,85:O:2.84",2.8437274901618244,2.102586503425055,False,ok
e12925d7cdf4,,63,Eu,3,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,"[14, 17]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)""]",2,9,4,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig4_nitrate_e12925d7cdf4.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig4_nitrate_e12925d7cdf4.mol2,,-10963.7453885023,ok,built (standard attempt 1),accepted,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,False,True,True,8,O8,"185:O:2.28,100:O:2.29,341:O:2.47,103:O:2.52,270:O:2.53,18:O:2.55,273:O:2.65,15:O:2.71",2.7149265200318684,2.283141598052759,False,ok
447e5cac899d,,64,Gd,3,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,"[9, 12]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)""]",2,9,4,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Gd/Gd_Z64_ox3_CN9_nlig4_nitrate_447e5cac899d.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Gd/Gd_Z64_ox3_CN9_nlig4_nitrate_447e5cac899d.mol2,,-7520.419324398932,ok,built (standard attempt 1),accepted,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,False,True,True,9,O9,"13:O:2.33,178:O:2.35,175:O:2.38,65:O:2.41,120:O:2.44,68:O:2.46,123:O:2.50,10:O:2.57,221:O:2.79",2.7940403472193562,2.328794684186649,True,ok
5dd23c7b3686,,57,La,3,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,"[9, 12]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)""]",2,9,4,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/La/La_Z57_ox3_CN9_nlig4_nitrate_5dd23c7b3686.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/La/La_Z57_ox3_CN9_nlig4_nitrate_5dd23c7b3686.mol2,,-7523.072885324983,ok,built (standard attempt 1),accepted,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,False,True,True,9,O9,"13:O:2.37,123:O:2.38,68:O:2.44,120:O:2.47,65:O:2.50,10:O:2.53,178:O:2.61,221:O:2.67,175:O:2.70",2.696133901592796,2.368463006579841,True,ok
