build_id,reference,Atomic Number_metal,metal_symbol,metal_ox,SMILES_FOR_ARCHITECTOR,COORDLIST,DONOR_TYPES,DENTATE,coreCN,n_ligs,inner_sphere_anion,fill_ligand,n_fill,xyz_path,mol2_path,sdf_path,energy_eV,status,note,qc_status,smiles_for_architector_original,smiles_for_architector_used,simplified_ligand,xyz_exists_simple,xyz_exists,template_donors,observed_near_donors,max_template_dist,n_template_bound_3p2,coordination_mode_ok,note2
b9dbd9b023ab,,65,Tb,3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,"[9, 22, 23, 26, 35, 36, 37, 38]","[""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)""]",8,8,1,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Tb/Tb_Z65_ox3_CN8_nlig1_nitrate_b9dbd9b023ab.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Tb/Tb_Z65_ox3_CN8_nlig1_nitrate_b9dbd9b023ab.mol2,,-3021.032741535409,ok,built (standard attempt 1),accepted,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,False,True,True,"9:C:4.08,22:C:2.72,23:N:2.21,26:C:3.07,35:C:4.75,36:N:2.55,37:N:2.66,38:N:2.23","23:N:2.21,38:N:2.23,39:N:2.35,24:N:2.50,36:N:2.55,37:N:2.66,27:N:3.02",4.75278590811725,6,False,template_donor_too_far
40012f263bb5,,66,Dy,3,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,"[9, 12]","[""O(ether)"", ""O(amide_carbonyl)""]",2,8,4,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig4_nitrate_40012f263bb5.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig4_nitrate_40012f263bb5.mol2,,-9414.348449883768,ok,built (standard attempt 1),accepted,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,False,True,True,"9:P:3.73,12:C:3.62","80:O:2.24,220:O:2.25,150:O:2.42,83:O:2.52,10:O:2.57,153:O:2.68,13:O:2.70,223:O:2.74",3.731222823156875,0,False,template_donor_too_far
5901e5087775,,68,Er,3,CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C,"[18, 20, 23]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,water,water,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig2_water_5901e5087775.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig2_water_5901e5087775.mol2,,-7344.219500931693,ok,built (standard attempt 1),accepted,CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C,CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C,False,True,True,"18:C:3.10,20:C:3.29,23:C:3.09","128:O:2.07,24:O:2.18,19:O:2.27,133:O:2.33,21:O:2.36,222:O:2.42,130:O:2.57,219:O:2.75",3.2883287364267804,2,False,template_donor_too_far
0eb9f51b6fdf,,63,Eu,3,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,"[26, 28, 41]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_0eb9f51b6fdf.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_0eb9f51b6fdf.mol2,,-10946.58745421796,ok,built (standard attempt 1),accepted,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,False,True,True,"26:C:3.30,28:C:3.52,41:C:3.21","141:O:2.19,270:O:2.19,42:O:2.25,27:O:2.32,143:O:2.44,156:O:2.47,255:O:2.56,29:O:2.64,257:O:2.65",3.5156141574362216,0,False,template_donor_too_far
4bed52a4e22b,,62,Sm,3,CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,"[18, 20, 23]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,water,water,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_water_4bed52a4e22b.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_water_4bed52a4e22b.mol2,,-10774.888000210069,ok,built (standard attempt 1),accepted,CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,False,True,True,"18:C:3.22,20:C:3.51,23:C:3.64","245:O:2.17,137:O:2.21,19:O:2.38,132:O:2.44,250:O:2.46,247:O:2.61,134:O:2.65,24:O:2.69,21:O:2.74",3.636183129845321,0,False,template_donor_too_far
0eec28e02708,,62,Sm,3,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],"[9, 26, 44]","[""O(ether)"", ""O(ether)"", ""O(ether)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_nitrate_0eec28e02708.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_nitrate_0eec28e02708.mol2,,-11601.663832736733,ok,built (standard attempt 1),accepted,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],False,True,True,"9:P:3.71,26:P:4.13,44:N:3.53","165:O:2.27,45:O:2.27,285:O:2.33,250:O:2.35,130:O:2.37,10:O:2.40,267:O:2.86,27:O:2.87,147:O:2.90",4.133929026160545,0,False,template_donor_too_far
d2b28654fc73,,66,Dy,3,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],"[9, 26, 44]","[""O(ether)"", ""O(ether)"", ""O(ether)""]",3,8,2,water,water,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig2_water_d2b28654fc73.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig2_water_d2b28654fc73.mol2,,-8010.683696014013,ok,built (standard attempt 1),accepted,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],False,True,True,"9:P:3.65,26:P:3.44,44:N:3.37","165:O:2.23,10:O:2.23,27:O:2.29,147:O:2.30,130:O:2.32,45:O:2.34,241:O:2.69,244:O:2.78,164:N:3.08",3.6540205887410515,0,False,template_donor_too_far
04e043628161,,60,Nd,3,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,"[26, 28, 31]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Nd/Nd_Z60_ox3_CN9_nlig3_nitrate_04e043628161.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Nd/Nd_Z60_ox3_CN9_nlig3_nitrate_04e043628161.mol2,,-12841.02134118315,ok,built (standard attempt 1),accepted,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,False,True,True,"26:C:3.58,28:C:3.46,31:C:3.27","169:O:2.29,32:O:2.36,306:O:2.37,301:O:2.41,166:O:2.54,164:O:2.60,29:O:2.63,303:O:2.75,27:O:2.76",3.5823628665507092,0,False,template_donor_too_far
bc638483400c,,60,Nd,3,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,"[18, 20, 23]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,water,water,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Nd/Nd_Z60_ox3_CN9_nlig3_water_bc638483400c.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Nd/Nd_Z60_ox3_CN9_nlig3_water_bc638483400c.mol2,,-10775.135955172833,ok,built (standard attempt 1),accepted,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,False,True,True,"18:C:3.30,20:C:3.53,23:C:3.18","24:O:2.29,19:O:2.34,245:O:2.38,137:O:2.42,247:O:2.53,250:O:2.53,21:O:2.61,132:O:2.72,134:O:2.81",3.5287201077617754,1,False,template_donor_too_far
d48b4e430acd,,62,Sm,3,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,"[22, 24, 27]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,water,water,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_water_d48b4e430acd.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Sm/Sm_Z62_ox3_CN9_nlig3_water_d48b4e430acd.mol2,,-10774.561739044188,ok,built (standard attempt 1),accepted,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,False,True,True,"22:C:3.68,24:C:3.81,27:C:3.31","141:O:2.28,254:O:2.40,28:O:2.48,136:O:2.65,249:O:2.65,138:O:2.68,251:O:2.70,25:O:2.79,23:O:2.81",3.8078403415931588,0,False,template_donor_too_far
0153ed287bb6,,67,Ho,3,CCN(CC)C(=O)COCC(=O)N(CC)CC,"[6, 8, 11]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,nitrate,nitrate,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ho/Ho_Z67_ox3_CN8_nlig2_nitrate_0153ed287bb6.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ho/Ho_Z67_ox3_CN8_nlig2_nitrate_0153ed287bb6.mol2,,-3472.442821100657,ok,built (standard attempt 1),accepted,CCN(CC)C(=O)COCC(=O)N(CC)CC,CCN(CC)C(=O)COCC(=O)N(CC)CC,False,True,True,"6:C:3.14,8:C:3.41,11:C:3.17","85:O:2.04,86:O:2.05,53:O:2.18,12:O:2.18,7:O:2.23,48:O:2.27,83:N:2.39,50:O:2.55,9:O:2.64",3.4122811288648873,2,False,template_donor_too_far
691f291b34fa,,66,Dy,3,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,"[18, 20, 23, 26]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(ether)"", ""O(amide_carbonyl)""]",4,8,2,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig2_nitrate_691f291b34fa.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig2_nitrate_691f291b34fa.mol2,,-7745.172870201261,ok,built (standard attempt 1),accepted,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,False,True,True,"18:C:3.37,20:C:3.58,23:C:3.56,26:C:3.00","27:O:2.10,147:O:2.29,19:O:2.43,139:O:2.44,144:O:2.52,24:O:2.68,141:O:2.71,21:O:2.71",3.5823965874467265,1,False,template_donor_too_far
e6f1d9a5abba,,57,La,3,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,"[18, 23, 29]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/La/La_Z57_ox3_CN9_nlig3_nitrate_e6f1d9a5abba.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/La/La_Z57_ox3_CN9_nlig3_nitrate_e6f1d9a5abba.mol2,,-12327.64296256334,ok,built (standard attempt 1),accepted,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,False,True,True,"18:C:3.65,23:C:6.24,29:C:3.41","292:O:2.39,30:O:2.41,161:O:2.43,150:O:2.59,281:O:2.60,19:O:2.65,286:O:2.82,24:O:2.86,155:O:2.88",6.24298401668534,0,False,template_donor_too_far
67b06e1b77e3,,59,Pr,3,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,"[18, 21, 26]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_67b06e1b77e3.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Pr/Pr_Z59_ox3_CN9_nlig3_nitrate_67b06e1b77e3.mol2,,-11547.693183916106,ok,built (standard attempt 1),accepted,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,False,True,True,"18:C:3.56,21:C:4.16,26:C:3.31","271:O:2.24,27:O:2.24,141:O:2.50,19:O:2.54,263:O:2.71,144:O:2.92,22:O:3.15",4.157229996417979,0,False,template_donor_too_far
3ba30f5fe8be,,71,Lu,3,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,"[6, 7, 15, 16, 19, 28, 29]","[""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)""]",7,8,1,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_3ba30f5fe8be.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_3ba30f5fe8be.mol2,,-2688.347268672615,ok,built (standard attempt 1),accepted,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,False,True,True,"6:C:2.74,7:N:2.50,15:C:3.15,16:N:2.12,19:C:4.61,28:C:6.66,29:N:2.31","16:N:2.12,29:N:2.31,66:O:2.46,30:N:2.50,7:N:2.50,8:N:2.51,17:N:2.70",6.658150477347468,5,False,template_donor_too_far
ce738ef3149c,,63,Eu,3,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,"[0, 15, 21, 24]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""N(aromatic)"", ""N(aromatic)""]",4,9,2,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_ce738ef3149c.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_ce738ef3149c.mol2,,-4838.963333083334,ok,built (standard attempt 1),accepted,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,False,True,True,"0:Eu:0.00,15:C:3.27,21:C:5.80,24:C:3.27","1:O:2.29,66:O:2.31,16:O:2.37,51:O:2.37,25:N:2.41,75:N:2.43,72:N:2.43,22:N:2.46,101:O:2.91",5.795256903866728,1,False,template_donor_too_far
ce18f978f6a5,,65,Tb,3,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,"[15, 17, 20]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,water,water,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Tb/Tb_Z65_ox3_CN8_nlig2_water_ce18f978f6a5.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Tb/Tb_Z65_ox3_CN8_nlig2_water_ce18f978f6a5.mol2,,-6425.08642692227,ok,built (standard attempt 1),accepted,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,False,True,True,"15:C:3.26,17:C:3.51,20:C:3.26","111:O:2.25,16:O:2.32,21:O:2.39,191:O:2.45,116:O:2.56,113:O:2.60,194:O:2.67,18:O:2.69",3.510631394771436,0,False,template_donor_too_far
ac8fe0d053b4,,58,Ce,3,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,"[13, 15, 18]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,water,water,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_water_ac8fe0d053b4.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig3_water_ac8fe0d053b4.mol2,,-8192.972910246215,ok,built (standard attempt 1),accepted,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,False,True,True,"13:C:3.02,15:C:3.26,18:C:3.25","185:O:2.20,14:O:2.23,97:O:2.33,16:O:2.37,19:O:2.42,180:O:2.46,182:O:2.50,102:O:2.55,99:O:2.69",3.261676133588954,1,False,template_donor_too_far
23bc11341179,,58,Ce,3,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,"[6, 43, 51, 53, 56, 59]","[""N(aromatic)"", ""N(aromatic)"", ""O(amide_carbonyl)"", ""N(aromatic)"", ""N(aromatic)"", ""O(amide_carbonyl)""]",6,9,1,nitrate,nitrate,3,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig1_nitrate_23bc11341179.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ce/Ce_Z58_ox3_CN9_nlig1_nitrate_23bc11341179.mol2,,-4940.458352880567,ok,built (standard attempt 1),accepted,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,False,True,True,"6:C:4.54,43:C:4.75,51:C:2.88,53:C:3.18,56:C:3.40,59:C:3.04","114:O:2.15,113:O:2.18,60:O:2.31,52:O:2.33,57:N:2.52,111:N:2.53,54:N:2.54,115:O:2.88",4.747573023101991,3,False,template_donor_too_far
c0ed1cd7ac83,,70,Yb,3,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,"[18, 21, 25]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,nitrate,nitrate,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Yb/Yb_Z70_ox3_CN8_nlig2_nitrate_c0ed1cd7ac83.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Yb/Yb_Z70_ox3_CN8_nlig2_nitrate_c0ed1cd7ac83.mol2,,-7948.660201465203,ok,built (standard attempt 1),accepted,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,False,True,True,"18:C:3.40,21:C:4.62,25:C:3.08","241:O:2.01,242:O:2.03,138:O:2.19,26:O:2.29,141:O:2.33,239:N:2.36,22:O:2.45,19:O:2.51,145:O:2.82",4.61650793394121,1,False,template_donor_too_far
da451a1ff71f,,66,Dy,3,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,"[18, 21, 25]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,nitrate,nitrate,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig2_nitrate_da451a1ff71f.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig2_nitrate_da451a1ff71f.mol2,,-7948.706930571431,ok,built (standard attempt 1),accepted,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,False,True,True,"18:C:3.52,21:C:4.24,25:C:3.37","241:O:2.12,242:O:2.13,138:O:2.27,26:O:2.38,145:O:2.42,239:N:2.48,19:O:2.56,22:O:2.69,141:O:2.88",4.239102284960799,0,False,template_donor_too_far
03203ba59250,,66,Dy,3,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,"[24, 26, 29]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,water,water,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig2_water_03203ba59250.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Dy/Dy_Z66_ox3_CN8_nlig2_water_03203ba59250.mol2,,-9522.49569637378,ok,built (standard attempt 1),accepted,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,False,True,True,"24:C:3.08,26:C:3.36,29:C:3.19","174:O:2.13,25:O:2.16,179:O:2.19,30:O:2.22,27:O:2.46,176:O:2.52,299:O:2.62,302:O:2.68",3.3563036040572682,2,False,template_donor_too_far
e63f7a39c141,,68,Er,3,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,"[3, 5, 8]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,nitrate,nitrate,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig2_nitrate_e63f7a39c141.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig2_nitrate_e63f7a39c141.mol2,,-4057.250093492443,ok,built (standard attempt 1),accepted,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,False,True,True,"3:C:2.95,5:C:3.23,8:C:3.32","90:O:2.10,4:O:2.12,47:O:2.17,89:O:2.27,52:O:2.40,9:O:2.45,49:O:2.52,6:O:2.53,87:N:2.55",3.3150427443213,1,False,template_donor_too_far
9e27ed7c1632,,68,Er,3,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,"[11, 13, 16]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,8,2,water,water,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig2_water_9e27ed7c1632.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Er/Er_Z68_ox3_CN8_nlig2_water_9e27ed7c1632.mol2,,-6251.654985038819,ok,built (standard attempt 1),accepted,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,False,True,True,"11:C:3.19,13:C:3.41,16:C:3.09","17:O:2.17,109:O:2.20,12:O:2.25,104:O:2.35,106:O:2.46,14:O:2.48,188:O:2.53,185:O:2.82",3.409572492501441,2,False,template_donor_too_far
