build_id,reference,Atomic Number_metal,metal_symbol,metal_ox,SMILES_FOR_ARCHITECTOR,COORDLIST,DONOR_TYPES,DENTATE,coreCN,n_ligs,inner_sphere_anion,fill_ligand,n_fill,xyz_path,mol2_path,sdf_path,energy_eV,status,note,qc_status,smiles_for_architector_original,smiles_for_architector_used,simplified_ligand,ligtype_override,xyz_exists,qc_class,qc_note,nearest_coreCN_sig,coreCN_max_dist,next_donor_dist,gap_after_coreCN,all_nearest
50cc1d238b7c,,63,Eu,3,CCCCOP(=S)(COCP(=S)(OCCCC)OCCCC)OCCCC,"[4, 6, 8, 11, 12, 17, 22]","[""O(ether)"", ""S(donor)"", ""O(ether)"", ""S(donor)"", ""O(ether)"", ""O(ether)"", ""O(ether)""]",7,9,1,nitrate,nitrate,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_50cc1d238b7c.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_50cc1d238b7c.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCOP(=S)(COCP(=S)(OCCCC)OCCCC)OCCCC,CCCCOP(=S)(COCP(=S)(OCCCC)OCCCC)OCCCC,False,,True,BORDERLINE_AMBIGUOUS_SHELL,gap_after_coreCN<0.10,O70:2.018;O71:2.029;O5:2.371;N68:2.394;O13:2.420;O18:2.646;O23:2.679;S12:2.772;S7:2.786,2.7863,2.7979,0.0117,O70:2.018;O71:2.029;O5:2.371;N68:2.394;O13:2.420;O18:2.646;O23:2.679;S12:2.772;S7:2.786;O9:2.798;P6:3.054;P11:3.060;O69:3.569
5750f55fad0f,,63,Eu,3,CCOP(=S)(COCP(=S)(OCC)OCC)OCC,"[2, 4, 6, 9, 10, 13, 16]","[""O(ether)"", ""S(donor)"", ""O(ether)"", ""S(donor)"", ""O(ether)"", ""O(ether)"", ""O(ether)""]",7,9,1,nitrate,nitrate,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_5750f55fad0f.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_5750f55fad0f.mol2,,,existing_ok,recovered_from_disk,accepted,CCOP(=S)(COCP(=S)(OCC)OCC)OCC,CCOP(=S)(COCP(=S)(OCC)OCC)OCC,False,,True,BORDERLINE_AMBIGUOUS_SHELL,gap_after_coreCN<0.10,O47:2.025;O46:2.056;O17:2.225;O14:2.284;O7:2.291;O3:2.292;O11:2.315;N44:2.428;P4:2.980,2.9798,3.0183,0.0385,O47:2.025;O46:2.056;O17:2.225;O14:2.284;O7:2.291;O3:2.292;O11:2.315;N44:2.428;P4:2.980;P9:3.018;O45:3.593;S5:4.819;S10:4.862
e285ca563db7,,63,Eu,3,CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,"[12, 17, 21, 22, 24, 28]","[""O(ether)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)"", ""N(aromatic)""]",6,9,1,nitrate,nitrate,3,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_e285ca563db7.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_nitrate_e285ca563db7.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,CCCCCCCCCCCCOCc1cc(-n2cccn2)nc(-n2cccn2)c1,False,,True,BORDERLINE_LONGISH,coreCN_max_dist>2.95,O69:2.077;O68:2.140;N23:2.400;N22:2.407;N29:2.408;N66:2.484;O70:2.706;N18:3.054;N25:3.086,3.0858,3.2102,0.1244,O69:2.077;O68:2.140;N23:2.400;N22:2.407;N29:2.408;N66:2.484;O70:2.706;N18:3.054;N25:3.086;O13:3.210;O67:3.650
23a2b97a5a9a,,63,Eu,3,CCOP(=S)(COCP(=S)(OCC)OCC)OCC,"[2, 4, 6, 9, 10, 13, 16]","[""O(ether)"", ""S(donor)"", ""O(ether)"", ""S(donor)"", ""O(ether)"", ""O(ether)"", ""O(ether)""]",7,9,1,water,water,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_water_23a2b97a5a9a.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_water_23a2b97a5a9a.mol2,,,existing_ok,recovered_from_disk,accepted,CCOP(=S)(COCP(=S)(OCC)OCC)OCC,CCOP(=S)(COCP(=S)(OCC)OCC)OCC,False,,True,BORDERLINE_AMBIGUOUS_SHELL,gap_after_coreCN<0.10,O11:2.344;O3:2.395;O47:2.473;O17:2.503;O44:2.519;O14:2.559;S5:2.812;S10:2.829;O7:2.930,2.9302,2.9976,0.0675,O11:2.344;O3:2.395;O47:2.473;O17:2.503;O44:2.519;O14:2.559;S5:2.812;S10:2.829;O7:2.930;P4:2.998;P9:3.015
8d7b517c525c,,63,Eu,3,CCCCOP(=S)(COCP(=S)(OCCCC)OCCCC)OCCCC,"[4, 6, 8, 11, 12, 17, 22]","[""O(ether)"", ""S(donor)"", ""O(ether)"", ""S(donor)"", ""O(ether)"", ""O(ether)"", ""O(ether)""]",7,9,1,water,water,2,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_water_8d7b517c525c.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig1_water_8d7b517c525c.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCOP(=S)(COCP(=S)(OCCCC)OCCCC)OCCCC,CCCCOP(=S)(COCP(=S)(OCCCC)OCCCC)OCCCC,False,,True,BORDERLINE_AMBIGUOUS_SHELL,gap_after_coreCN<0.10,O5:2.371;O13:2.402;O68:2.575;O71:2.643;O18:2.708;S7:2.756;O23:2.841;S12:2.947;O9:3.064,3.0645,3.1230,0.0585,O5:2.371;O13:2.402;O68:2.575;O71:2.643;O18:2.708;S7:2.756;O23:2.841;S12:2.947;O9:3.064;P6:3.123;P11:3.152
3569f0ba49db,,63,Eu,3,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,"[18, 20, 23, 26]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(ether)"", ""O(amide_carbonyl)""]",4,9,2,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_3569f0ba49db.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_3569f0ba49db.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,False,,True,BORDERLINE_LONGISH,coreCN_max_dist>2.95,O139:2.256;O19:2.332;O141:2.408;O147:2.433;O27:2.468;O24:2.524;O241:2.552;O21:2.640;O144:2.971,2.9712,4.0448,1.0736,O139:2.256;O19:2.332;O141:2.408;O147:2.433;O27:2.468;O24:2.524;O241:2.552;O21:2.640;O144:2.971;N129:4.045;N9:4.471;N28:4.640;N148:4.678
4cbc57f69c3c,,63,Eu,3,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,"[4, 16, 28, 29]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""N(aromatic)"", ""N(aromatic)""]",4,9,2,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_4cbc57f69c3c.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_4cbc57f69c3c.mol2,,,existing_ok,recovered_from_disk,accepted,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,False,,True,BORDERLINE_LONGISH,coreCN_max_dist>2.95,O5:2.144;O77:2.210;O17:2.223;O89:2.249;N30:2.429;N102:2.448;N101:2.458;N29:2.502;O145:3.035,3.0350,4.2487,1.2137,O5:2.144;O77:2.210;O17:2.223;O89:2.249;N30:2.429;N102:2.448;N101:2.458;N29:2.502;O145:3.035;N3:4.249;N75:4.353;N90:4.373;N18:4.413
65b25391293d,,63,Eu,3,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCOCC1,"[14, 16, 19, 23]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)"", ""O(ether)""]",4,9,2,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_65b25391293d.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_65b25391293d.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCOCC1,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCOCC1,False,,True,BORDERLINE_LONGISH,coreCN_max_dist>2.95,O79:2.199;O84:2.199;O20:2.211;O15:2.316;O129:2.457;O24:2.682;O81:2.719;O17:2.813;O88:3.023,3.0226,3.5871,0.5644,O79:2.199;O84:2.199;O20:2.211;O15:2.316;O129:2.457;O24:2.682;O81:2.719;O17:2.813;O88:3.023;N21:3.587;N85:3.845;N71:4.321;N7:4.522
679cd0805bfd,,63,Eu,3,CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,"[14, 18, 22, 36]","[""O(amide_carbonyl)"", ""O(carbonyl)"", ""O(amide_carbonyl)"", ""O(ether)""]",4,9,2,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_679cd0805bfd.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_679cd0805bfd.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,False,,True,BORDERLINE_LONGISH,coreCN_max_dist>2.95,O106:2.369;O15:2.409;O23:2.559;O183:2.666;O114:2.785;O110:2.789;O37:2.834;O128:2.986;O19:3.095,3.0949,4.4983,1.4034,O106:2.369;O15:2.409;O23:2.559;O183:2.666;O114:2.785;O110:2.789;O37:2.834;O128:2.986;O19:3.095;N13:4.498;N104:4.534;N24:4.712;N115:4.790
6857f8009f97,,63,Eu,3,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,"[26, 28, 31, 34]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(ether)"", ""O(amide_carbonyl)""]",4,9,2,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_6857f8009f97.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_6857f8009f97.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,False,,True,BORDERLINE_LONGISH,coreCN_max_dist>2.95,O27:2.433;O195:2.489;O203:2.502;O200:2.534;O32:2.543;O35:2.592;O197:2.762;O29:2.778;O337:2.963,2.9633,4.5181,1.5548,O27:2.433;O195:2.489;O203:2.502;O200:2.534;O32:2.543;O35:2.592;O197:2.762;O29:2.778;O337:2.963;N204:4.518;N13:4.655;N36:4.688;N181:4.701
797cf8bfb668,,63,Eu,3,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,"[18, 30, 48, 51]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""N(aromatic)"", ""N(aromatic)""]",4,9,2,nitrate,nitrate,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_797cf8bfb668.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_797cf8bfb668.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,False,,True,BORDERLINE_LONGISH,coreCN_max_dist>2.95,O31:2.210;N49:2.353;N178:2.448;O157:2.458;N52:2.458;N175:2.510;O145:2.552;O19:2.553;O253:3.099,3.0994,4.3583,1.2589,O31:2.210;N49:2.353;N178:2.448;O157:2.458;N52:2.458;N175:2.510;O145:2.552;O19:2.553;O253:3.099;N32:4.358;N158:4.568;N135:4.689;N9:4.705
1df9841672b3,,63,Eu,3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,"[18, 20, 23, 27]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)"", ""O(ether)""]",4,9,2,water,water,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_water_1df9841672b3.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_water_1df9841672b3.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,False,,True,BORDERLINE_LONGISH,coreCN_max_dist>2.95,O100:2.208;O95:2.235;O19:2.261;O24:2.294;O28:2.648;O153:2.701;O21:2.731;O97:2.762;O104:2.953,2.9533,3.5990,0.6457,O100:2.208;O95:2.235;O19:2.261;O24:2.294;O28:2.648;O153:2.701;O21:2.731;O97:2.762;O104:2.953;N25:3.599;N101:3.778;N85:4.394;N9:4.466
b50df1b297d6,,63,Eu,3,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,"[18, 20, 23, 43]","[""O(amide_carbonyl)"", ""N(amine)"", ""O(amide_carbonyl)"", ""O(amide_carbonyl)""]",4,9,2,water,water,1,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_water_b50df1b297d6.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_water_b50df1b297d6.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,False,,True,BORDERLINE_LONGISH,coreCN_max_dist>2.95,O188:2.137;O24:2.142;O193:2.256;O213:2.301;O44:2.389;O19:2.532;O339:2.710;N21:2.829;N190:2.960,2.9603,4.1472,1.1869,O188:2.137;O24:2.142;O193:2.256;O213:2.301;O44:2.389;O19:2.532;O339:2.710;N21:2.829;N190:2.960;N25:4.147;N178:4.322;N194:4.417;N214:4.490;N45:4.511;N9:4.737
56c925ac0a96,,63,Eu,3,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,"[14, 16, 19]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_56c925ac0a96.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_56c925ac0a96.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,False,,True,BORDERLINE_LONGISH,coreCN_max_dist>2.95,O198:2.191;O20:2.259;O104:2.341;O15:2.593;O17:2.669;O109:2.711;O106:2.753;O195:2.777;O193:3.087,3.0868,3.9326,0.8458,O198:2.191;O20:2.259;O104:2.341;O15:2.593;O17:2.669;O109:2.711;O106:2.753;O195:2.777;O193:3.087;N21:3.933;N199:4.091;N96:4.428;N7:4.748;N110:4.909;N185:5.150
6d3185d738e5,,63,Eu,3,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,"[18, 21, 25]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_6d3185d738e5.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_6d3185d738e5.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,False,,True,BORDERLINE_LONGISH,coreCN_max_dist>2.95,O19:2.307;O145:2.413;O257:2.431;O264:2.501;O26:2.504;O22:2.601;O260:2.730;O138:2.838;O141:2.972,2.9719,4.4223,1.4504,O19:2.307;O145:2.413;O257:2.431;O264:2.501;O26:2.504;O22:2.601;O260:2.730;O138:2.838;O141:2.972;N9:4.422;N146:4.622;N247:4.634;N27:4.673;N265:4.690;N128:5.031
6fab5f0b8d63,,63,Eu,3,CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,"[8, 11, 31]","[""N(amine)"", ""O(amide_carbonyl)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_6fab5f0b8d63.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_6fab5f0b8d63.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,False,,True,BORDERLINE_LONGISH,coreCN_max_dist>2.95,O288:2.109;O150:2.331;O170:2.385;O12:2.600;O308:2.600;N285:2.762;N147:2.869;N9:2.872;O32:3.079,3.0790,4.2852,1.2062,O288:2.109;O150:2.331;O170:2.385;O12:2.600;O308:2.600;N285:2.762;N147:2.869;N9:2.872;O32:3.079;N289:4.285;N151:4.450;N171:4.553;N309:4.712;N13:4.747;N33:5.113
7627c1e45ee0,,63,Eu,3,CCCCN(CCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCC)CCCC,"[10, 12, 15]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_7627c1e45ee0.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_7627c1e45ee0.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCN(CCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCC)CCCC,CCCCN(CCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCC)CCCC,False,,True,BORDERLINE_AMBIGUOUS_SHELL,gap_after_coreCN<0.10,O212:2.282;O114:2.453;O111:2.530;O109:2.551;O209:2.622;O13:2.688;O16:2.703;O11:2.745;O207:2.854,2.8541,2.8841,0.0300,O212:2.282;O114:2.453;O111:2.530;O109:2.551;O209:2.622;O13:2.688;O16:2.703;O11:2.745;O207:2.854;O26:2.884;O31:3.212;O28:3.221;N213:4.355;N115:4.574;N103:4.624;N22:4.713;N17:4.753;N5:4.778;N201:4.964;N32:5.355;N120:5.690;O126:5.814;N130:6.511;O124:6.707;O129:7.026;N218:7.074;O224:7.270;O222:9.038;O227:9.851;N228:10.295
7e4821d174f3,,63,Eu,3,CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,"[18, 20, 24]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_7e4821d174f3.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_7e4821d174f3.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,False,,True,BORDERLINE_LONGISH,coreCN_max_dist>2.95,O251:2.230;O19:2.322;O135:2.350;O253:2.355;O257:2.456;O21:2.496;O25:2.525;O137:2.646;O141:3.023,3.0228,4.3887,1.3659,O251:2.230;O19:2.322;O135:2.350;O253:2.355;O257:2.456;O21:2.496;O25:2.525;O137:2.646;O141:3.023;N241:4.389;N125:4.408;N9:4.459;N26:4.529;N258:4.574;N142:5.168
820234945470,,63,Eu,3,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccc1,"[18, 20, 23]","[""O(amide_carbonyl)"", ""N(amine)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_820234945470.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_820234945470.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccc1,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccc1,False,,True,BORDERLINE_LONGISH,coreCN_max_dist>2.95,O273:2.184;O146:2.270;O24:2.340;O19:2.452;O278:2.696;N275:2.704;O151:2.838;N21:2.936;N148:3.090,3.0904,4.3060,1.2156,O273:2.184;O146:2.270;O24:2.340;O19:2.452;O278:2.696;N275:2.704;O151:2.838;N21:2.936;N148:3.090;N263:4.306;N136:4.461;N25:4.548;N9:4.642;N279:4.765;N152:5.025
86140b949960,,63,Eu,3,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,"[22, 25, 30]","[""O(amide_carbonyl)"", ""O(ether)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_86140b949960.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_86140b949960.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,False,,True,BORDERLINE_LONGISH,coreCN_max_dist>2.95,O315:2.323;O169:2.404;O23:2.418;O177:2.526;O31:2.539;O323:2.673;O318:2.880;O172:2.891;O26:2.976,2.9763,4.3766,1.4004,O315:2.323;O169:2.404;O23:2.418;O177:2.526;O31:2.539;O323:2.673;O318:2.880;O172:2.891;O26:2.976;N303:4.377;N157:4.611;N11:4.637;N178:4.708;N32:4.766;N324:4.826
86c6aad4013f,,63,Eu,3,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)C(C)=O,"[18, 23, 43]","[""O(amide_carbonyl)"", ""O(amide_carbonyl)"", ""O(amide_carbonyl)""]",3,9,3,nitrate,nitrate,0,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_86c6aad4013f.xyz,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_86c6aad4013f.mol2,,,existing_ok,recovered_from_disk,accepted,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)C(C)=O,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)C(C)=O,False,,True,BORDERLINE_LONGISH,coreCN_max_dist>2.95,O19:2.232;O138:2.234;O257:2.240;O44:2.267;O282:2.277;O163:2.278;O143:2.855;O24:2.932;O262:2.959,2.9587,3.5444,0.5857,O19:2.232;O138:2.234;O257:2.240;O44:2.267;O282:2.277;O163:2.278;O143:2.855;O24:2.932;O262:2.959;N140:3.544;N21:3.550;N259:3.566;N247:4.231;N128:4.235;N9:4.267;N144:5.043;N25:5.111;N263:5.131
