family,descriptor,n_loose,fit_r2_loose,n_tight,fit_r2_tight,block,delta
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g6__rdf__rdf_H_24,9,0.21493148703536025,9,0.1897031349493754,g6,-0.02522835208598484
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g6__rdf__rdf_H_25,9,0.10986933262043352,9,0.008038161244649955,g6,-0.10183117137578357
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g6__rdf__rdf_H_26,9,0.004236035611067446,9,0.24506540733706106,g6,0.2408293717259936
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g6__rdf__rdf_H_27,9,0.04207370030553226,9,0.19590347556957288,g6,0.15382977526404062
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g6__rdf__rdf_H_28,9,0.01754665692017221,9,0.04635906722359884,g6,0.028812410303426628
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g6__rdf__rdf_H_29,9,0.30039807853502587,9,0.09924341853179797,g6,-0.2011546600032279
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g6__rdf__rdf_H_30,9,0.26260641542914087,9,0.15085208962960628,g6,-0.11175432579953459
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g6__rdf__rdf_H_31,9,0.17267995979082296,9,0.1260713380655163,g6,-0.046608621725306665
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g7__global_shape__rgyr,9,0.47772686930658625,9,0.287468701247401,g7,-0.19025816805918527
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g7__global_shape__shape_eig1,9,0.21059290121986685,9,0.42778106852954134,g7,0.2171881673096745
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g7__global_shape__shape_eig2,9,0.4186287443550042,9,0.1495017793560739,g7,-0.2691269649989303
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g7__global_shape__shape_eig3,9,0.07483173132792076,9,0.09407234540084874,g7,0.019240614072927986
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g7__global_shape__shape_asphericity,9,0.0017525401500455562,9,0.0007232402640398039,g7,-0.0010292998860057523
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g7__global_shape__shape_acylindricity,9,0.0024210806535696072,9,0.03965326484452558,g7,0.037232184190955975
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g7__global_shape__shape_npr1,9,0.030118091234293987,9,0.019675631390650317,g7,-0.01044245984364367
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g7__global_shape__shape_npr2,9,0.03836793263588789,9,0.0002941641043975318,g7,-0.03807376853149036
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g7__global_shape__shape_spherocity,9,0.014112925013214372,9,0.06046348945702684,g7,0.04635056444381247
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g7__global_shape__max_radius_from_metal,9,0.08369006417370461,9,0.06174765093024692,g7,-0.021942413243457692
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g7__global_shape__metal_offcentre,9,0.03892768598113616,9,0.4256469138403961,g7,0.38671922785925994
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g7__global_shape__complex_hull_volume,9,0.5178147213912039,9,0.25755120356186956,g7,-0.2602635178293343
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g7__global_shape__complex_hull_area,9,0.5076837655689516,9,0.2509279668268112,g7,-0.2567557987421404
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g7__global_shape__complex_sphericity,9,0.009160486327968731,9,0.0021653618171129096,g7,-0.006995124510855821
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g7__global_shape__packing_density,9,0.2917980525426219,9,0.11138605300653359,g7,-0.18041199953608833
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g7__global_shape__sasa_total,9,0.4663829097175831,9,0.3009264125308727,g7,-0.1654564971867104
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g7__global_shape__sasa_C,9,0.6043227259075636,9,0.3331144353077238,g7,-0.27120829059983986
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g7__global_shape__sasa_H,9,0.4417508549539979,9,0.30067887864151555,g7,-0.14107197631248236
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g7__global_shape__sasa_O,9,0.152310474357382,9,0.17564260786485109,g7,0.0233321335074691
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g7__global_shape__sasa_apolar_frac,9,0.15231047435737954,9,0.17017930051867647,g7,0.017868826161296925
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g7__global_shape__sasa_polar,9,0.152310474357382,9,0.1747922166441238,g7,0.022481742286741824
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g8__chelate__ring_size_mean,9,0.4461553813130871,9,0.44615538131308596,g8,-1.1102230246251565e-15
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g8__chelate__ring_size_min,9,0.4461553813130864,9,0.4461553813130865,g8,1.1102230246251565e-16
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g8__chelate__n_5ring,9,0.44615538131308663,9,0.44615538131308674,g8,1.1102230246251565e-16
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g8__chelate__bite_angle_mean,9,0.2847931435391192,9,0.30499163079503366,g8,0.020198487255914443
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g8__chelate__bite_angle_std,9,0.1510328308541169,9,0.0835042846115126,g8,-0.06752854624260429
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g8__chelate__bite_angle_min,9,0.45415571649551256,9,0.4627234861410954,g8,0.008567769645582812
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g8__chelate__bite_angle_max,9,0.2466783257572035,9,0.37387133361937197,g8,0.12719300786216847
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g9__topology__topo_heavy_h0_total,9,0.44629985076951284,9,0.4467031660344748,g9,0.00040331526496195647
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g9__topology__topo_heavy_h0_max,9,0.27305734134205595,9,0.6030795544202934,g9,0.3300222130782374
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g9__topology__topo_heavy_h0_entropy,9,0.4437694731013173,9,0.4457166201049765,g9,0.0019471470036591665
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g9__topology__topo_heavy_h0_count,9,0.44615538131308685,9,0.44615538131308585,g9,-9.992007221626409e-16
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g9__topology__topo_heavy_h1_total,9,0.4745052402628175,9,0.19207907277546654,g9,-0.28242616748735094
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g9__topology__topo_heavy_h1_max,9,0.016399047425516233,9,0.0005046631193076356,g9,-0.015894384306208598
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g9__topology__topo_heavy_h1_mean,9,0.009992403681179707,9,0.12294307208229227,g9,0.11295066840111256
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g9__topology__topo_heavy_h1_entropy,9,0.4725483558790502,9,0.4361227916065249,g9,-0.0364255642725253
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g9__topology__topo_heavy_h1_count,9,0.2593464437805416,9,0.4698607958128771,g9,0.21051435203233548
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g9__topology__topo_heavy_h1_birth_mean,9,0.13296590022904198,9,0.5795343654264136,g9,0.4465684651973716
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g9__topology__topo_heavy_h1_death_mean,9,0.07072577089231802,9,0.30145977572537497,g9,0.23073400483305695
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g9__topology__topo_near_h0_total,9,0.237509699324704,9,0.010977720526910706,g9,-0.2265319787977933
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g9__topology__topo_near_h0_max,9,0.0751415187438933,9,0.016037066850559167,g9,-0.05910445189333413
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g9__topology__topo_near_h0_entropy,9,0.4441369293878815,9,0.0003830792937949967,g9,-0.4437538500940865
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g9__topology__topo_near_h0_count,9,0.41218352424571936,9,4.340178357264968e-06,g9,-0.4121791840673621
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g9__topology__topo_near_h1_total,9,0.13620945660624229,9,0.2814425264690298,g9,0.1452330698627875
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g9__topology__topo_near_h1_max,9,0.08051519067346624,9,0.16677807765345654,g9,0.0862628869799903
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g9__topology__topo_near_h1_mean,9,5.11912328593489e-06,9,0.09051087613403563,g9,0.0905057570107497
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g9__topology__topo_near_h1_entropy,9,0.2219697290202366,9,0.03700877507108413,g9,-0.18496095394915246
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g9__topology__topo_near_h1_count,9,0.20313815517514622,9,4.767765271662672e-05,g9,-0.2030904775224296
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g9__topology__topo_near_h1_birth_mean,9,0.0017604214156444753,9,0.016273946496728975,g9,0.0145135250810845
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,g9__topology__topo_near_h1_death_mean,9,0.0013320433556723854,9,0.22058206922101742,g9,0.21925002586534503
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g1__first_shell__d_min,14,0.4674801439140799,14,0.7576310207715038,g1,0.2901508768574239
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g1__first_shell__d_max,14,0.07983074030778403,14,0.19424347080186732,g1,0.11441273049408329
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g1__first_shell__d_mean,14,0.437809776740818,14,0.7765069071272318,g1,0.3386971303864138
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g1__first_shell__d_std,14,0.008594426911854414,14,0.11558095186876283,g1,0.10698652495690841
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g1__first_shell__d_range,14,0.009280436576181494,14,0.12274480832546186,g1,0.11346437174928037
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g1__first_shell__d_median,14,0.32497053985099966,14,0.7466098752094009,g1,0.42163933535840126
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g1__first_shell__d_inv3_sum,14,0.49904900927807716,14,0.8058841453042028,g1,0.30683513602612567
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g1__first_shell__d_inv6_sum,14,0.5408438849150345,14,0.8189709439906008,g1,0.27812705907556623
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g1__first_shell__shell_gap,14,1.4638502208175197e-05,14,0.11711257256827534,g1,0.11709793406606717
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g1__first_shell__n_donor_O,14,0.7267520113953923,14,0.7267520113953925,g1,2.220446049250313e-16
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g1__first_shell__n_donor_N,14,0.7267520113953925,14,0.7267520113953925,g1,0.0
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g1__first_shell__donor_en_mean,14,0.7267520113953925,14,0.7267520113953923,g1,-2.220446049250313e-16
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g1__first_shell__donor_en_std,14,0.7267520113953926,14,0.7267520113953925,g1,-1.1102230246251565e-16
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g1__first_shell__donor_hard_frac,14,0.7267520113953925,14,0.7267520113953925,g1,0.0
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g2__contraction__excess_mean,14,0.06176190533573778,14,0.1352247197561227,g2,0.07346281442038494
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g2__contraction__excess_min,14,0.0004700183531111124,14,0.2850012868760542,g2,0.2845312685229431
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g2__contraction__excess_max,14,0.0071856462999762005,14,0.0015813051809205891,g2,-0.005604341119055611
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g2__contraction__excess_std,14,0.008594426911854525,14,0.11558095186876283,g2,0.1069865249569083
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g2__contraction__excess_range,14,0.009280436576181494,14,0.12274480832546186,g2,0.11346437174928037
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g2__contraction__d_over_r_mean,14,0.23483453132817966,14,0.6783401641816504,g2,0.4435056328534708
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g2__contraction__d_over_r_std,14,0.10638821659441156,14,0.31842029006167594,g2,0.21203207346726438
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g2__contraction__excess_O_mean,14,0.07448194381984374,14,0.19100416554567368,g2,0.11652222172582993
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g2__contraction__excess_N_mean,7,0.6059803154277117,7,0.634781478335394,g2,0.02880116290768231
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g3__polyhedron__cshm_CSAPR,14,0.4062485848231725,14,0.3068992543807806,g3,-0.09934933044239191
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g3__polyhedron__cshm_HBPY9,14,0.4797492309622141,14,0.01407052382150975,g3,-0.46567870714070436
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g3__polyhedron__cshm_MFF,14,0.1437178072960763,14,0.11155070789142163,g3,-0.032167099404654675
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g3__polyhedron__cshm_TCTPR,14,0.2465185210644264,14,0.2530531347650534,g3,0.006534613700627023
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g3__polyhedron__cshm_best,14,0.3816739181168266,14,0.33824553424615056,g3,-0.043428383870676046
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g3__polyhedron__cshm_best_minus_second,14,1.5287801967023285e-05,14,0.06500167092809439,g3,0.06498638312612737
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g3__polyhedron__angle_mean,14,0.6394373926781114,14,0.6213546816096238,g3,-0.018082711068487578
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g3__polyhedron__angle_std,14,0.6481559750787851,14,0.5016118992605201,g3,-0.146544075818265
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g3__polyhedron__angle_min,14,0.7417006803994759,14,0.7080475935892879,g3,-0.03365308681018797
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g3__polyhedron__angle_max,14,0.14894611541467884,14,0.017184165744396962,g3,-0.13176194967028187
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g3__polyhedron__shell_anisotropy,14,0.6060675184471107,14,0.6112503588113302,g3,0.005182840364219454
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g3__polyhedron__shell_eig1,14,0.7183978012429448,14,0.39833226715397396,g3,-0.32006553408897087
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g3__polyhedron__shell_eig2,14,0.10976228439683822,14,0.28119813658869897,g3,0.17143585219186075
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g3__polyhedron__shell_eig3,14,0.505215763015085,14,0.5174409508613249,g3,0.012225187846239938
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g3__polyhedron__shell_asphericity,14,0.5887450152886469,14,0.5425253509082615,g3,-0.046219664380385383
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g3__polyhedron__shell_acylindricity,14,0.4320720258631301,14,0.09068749789717911,g3,-0.341384527965951
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g3__polyhedron__hull_volume,14,0.5842723138211166,14,0.7380932604484144,g3,0.15382094662729784
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g3__polyhedron__hull_area,14,0.568279503930297,14,0.7872512567078884,g3,0.2189717527775914
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g3__polyhedron__hull_sphericity,14,0.12443852932722266,14,0.2019602205315676,g3,0.07752169120434493
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g4__steric__vbur_3p5,14,0.0020069648903486836,14,0.013572098536181354,g4,0.01156513364583267
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g4__steric__vbur_5p0,14,0.25095180750507584,14,0.35582162360157654,g4,0.1048698160965007
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g4__steric__vbur_7p0,14,0.4409901655358436,14,0.7766265899554875,g4,0.3356364244196439
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g4__steric__solid_angle_frac,14,0.014447360100810047,14,0.09093384143388972,g4,0.07648648133307967
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g4__steric__n_atoms_within_3p0,14,0.39106500846003267,14,0.4461698484839344,g4,0.0551048400239017
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g4__steric__cfrac_0p0_3p0,14,0.17031944381555397,14,0.347874627056037,g4,0.17755518324048303
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g4__steric__n_atoms_within_4p0,14,0.026241862205250044,14,0.022247030300835524,g4,-0.00399483190441452
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g4__steric__cfrac_3p0_4p0,14,0.7266154837796415,14,0.6035198052937271,g4,-0.1230956784859144
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g4__steric__n_atoms_within_5p0,14,0.3939779179420737,14,0.28624935870739554,g4,-0.10772855923467817
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g4__steric__cfrac_4p0_5p0,14,0.2840620448222111,14,0.19938390796091832,g4,-0.08467813686129277
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g4__steric__n_atoms_within_6p0,14,0.07271496966392499,14,0.44544425286594314,g4,0.37272928320201815
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g4__steric__cfrac_5p0_6p0,14,0.041491137267332,14,0.0008660726130726992,g4,-0.0406250646542593
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g4__steric__n_atoms_within_8p0,14,0.41231169576995474,14,0.8232557327717586,g4,0.4109440370018038
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g4__steric__cfrac_6p0_8p0,14,0.0028948572891137614,14,0.46336226140531933,g4,0.46046740411620557
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g4__steric__n_atoms_within_10p0,14,0.7705833124866971,14,0.7760069010128778,g4,0.005423588526180745
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g4__steric__cfrac_8p0_10p0,14,0.07311963433529722,14,0.009959156031403404,g4,-0.06316047830389382
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g5__electronic__energy_eV,14,0.7274411219651962,14,0.7271489253821681,g5,-0.0002921965830280371
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g5__electronic__free_energy_eV,14,0.7274411219651962,14,0.7271489253821681,g5,-0.0002921965830280371
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g5__electronic__n_atoms,14,0.7267520113953927,14,0.7267520113953927,g5,0.0
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g5__electronic__energy_per_atom,14,0.7199633399424019,14,0.7233502577582884,g5,0.0033869178158865143
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g6__rdf__rdf_C_00,14,0.09462269610970797,14,0.25407550320482386,g6,0.1594528070951159
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,g6__rdf__rdf_C_01,14,0.11693906682796107,14,0.30270386603171384,g6,0.18576479920375277
