geometry_key,metal,n_atoms,n_add,metal_index,no_bond_min_0,no_bond_max_0,ono_sum_0,n_oop_0,no_bond_min_1,no_bond_max_1,ono_sum_1,n_oop_1,min_H_to_nitrate_O,n_inner_O,lnn_max,lnn_min,binding_modes,n_inner_nitrate,rmsd_vs_control,n_donors,dLn_donor_max_delta,dij_donor_max_delta,adjacency_changed_pairs,cn_ligand_shipped,cn_ligand_control,cn_ligand_out,donors_displaced,displacement_allowance,neutral_force_max,neutral_converged,neutral_meets_target,neutral_downgraded,control_force_max,control_converged,control_meets_target,control_downgraded,reject_code,no_bond_min_2,no_bond_max_2,ono_sum_2,n_oop_2,cn_ligand_in,reject_detail
63|CCN(CC)C(=O)COCC(=O)N(CC)CC|nitrate,Eu,136.0,3.0,0.0,1.2268416243672446,1.2357569553567045,359.9967142519267,0.004091755797898972,1.2296223917664655,1.2352221371458063,359.99981048203904,0.0009828431912712876,2.172922305428738,2.0,5.516914294980029,2.4743311413006612,outer|outer|inner,1.0,2.058354523070243,9.0,0.3815865852538671,2.00435214406012,0.0,9.0,9.0,9.0,0.0,2.0,0.012719540772660905,True,True,False,0.00405667822600273,True,True,False,accepted,1.209022520694328,1.2328809267796041,359.89583382946887,0.022850020787658243,,
63|CCN(CC)C(=O)c1ccc2ccc3cccnc3c2n1|nitrate,Eu,127.0,3.0,0.0,1.2307282015103014,1.2335049290980444,359.9884283428001,0.007682873778878153,1.2253806211099054,1.2434249481776707,359.9999118873742,0.0006705217447796064,2.3852990527327185,1.0,5.194103471387392,3.7460620689664323,outer|inner|outer,1.0,0.9589174133637656,9.0,0.2190893577868107,1.0824673817696606,0.0,9.0,9.0,9.0,0.0,2.0,0.006286298055094286,True,True,False,0.005411313573885833,True,True,False,accepted,1.2288930631658688,1.234347419554831,359.99601260267445,0.004509429609364096,,
63|CCN(CC)C(=O)c1ccc2ccc3cccnc3c2n1|water,Eu,127.0,3.0,0.0,1.2280547706915241,1.235054983336935,359.9994686165636,0.0016457168217799169,1.2208261034283518,1.2469689315699053,359.9998811367057,0.0007782503329517576,2.208239189211651,1.0,5.269872942011653,3.4429466735197893,outer|inner|outer,1.0,1.9014694409834674,9.0,0.31002197098937456,1.2616506677145498,0.0,9.0,9.0,9.0,0.0,2.0,0.014186405762456222,True,True,False,0.0032155616493665675,True,True,False,accepted,1.2294885571070078,1.2351750340665555,359.9961866787241,0.004410160236653415,,
63|CCOP(=O)(OCC)c1ccc2ccc3ccc(P(=O)(OCC)OCC)nc3c2n1|nitrate,Eu,128.0,3.0,0.0,1.2238560202992244,1.2394879676144523,359.9888807578493,0.0075262878905253405,1.2241797834879318,1.2397509815328702,359.98797715461814,0.007826520903270295,1.852801469275204,0.0,4.796640498487048,3.5638231349373477,outer|outer|outer,0.0,1.167845152154746,9.0,0.2923500331597837,0.9423639438779632,0.0,9.0,9.0,9.0,0.0,0.0,0.009731871933406654,True,True,False,0.007061915016526224,True,True,False,accepted,1.2250464254152564,1.2414880693032393,359.9952241410308,0.004931346146882454,,
63|CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1|nitrate,Eu,164.0,3.0,0.0,1.2215596356373697,1.2452163842514297,359.97094918117097,0.012162731541710214,1.2224248629314698,1.241241110226991,359.9982541782057,0.002985005751308334,1.8438767101961584,2.0,3.919101858231695,3.475353189705713,inner|inner|outer,2.0,0.9604417217798051,9.0,0.5173918903523052,1.7516414465231263,0.0,9.0,9.0,8.0,1.0,4.0,0.0019667527777909675,True,True,False,0.0015175076854399957,True,True,False,accepted,1.226810227955944,1.2381919916004431,359.97416465484355,0.011476999252477194,,
63|CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1|nitrate,Eu,172.0,3.0,0.0,1.2299956814349018,1.231864874172254,359.99519580257726,0.004945407993965145,1.2207973284294065,1.2466342482557484,359.9961742091708,0.004414525555296742,2.2478705005023563,2.0,5.11815862922999,3.4823334767495058,outer|inner|inner,2.0,2.0314701487795026,9.0,1.3507874546536383,2.145664566276322,0.0,9.0,9.0,8.0,1.0,4.0,0.011974185068689601,True,True,False,0.009683538677266382,True,True,False,accepted,1.2235450739647908,1.2460811120582038,359.99964214404145,0.001350195735158155,,
63|CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1|nitrate,Eu,142.0,3.0,0.0,1.2197144216999358,1.2549930207075009,359.96407469528003,0.013530222328589914,1.2267092012208412,1.2350077478526023,359.99808365194343,0.003123929160608774,2.154744173698375,1.0,5.39029540097981,3.466165791467606,inner|outer|outer,1.0,1.7118084616954357,9.0,0.24805100850498008,1.3147861142632649,0.0,9.0,9.0,9.0,0.0,2.0,0.002652797873169421,True,True,False,0.01028539621898001,True,True,False,accepted,1.2256993885894782,1.236081354894141,359.99972064459985,0.0011929025794366055,,
63|CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1|nitrate,Eu,148.0,3.0,0.0,1.211490013516441,1.2278430612641629,359.9505568330698,0.015751797451917016,1.2199529353313423,1.2511862783340293,359.99725973432555,0.0037400946680313796,2.245519574095134,3.0,5.024476128233361,2.691064046140637,inner|inner|outer,2.0,1.451920398141281,9.0,0.5313905212761001,1.6831241012929303,0.0,9.0,9.0,9.0,0.0,4.0,0.0038016054408928648,True,True,False,0.00393649000556123,True,True,False,accepted,1.2300143754617134,1.2323476127147763,359.99836025087495,0.0028895895232377636,,
63|Cc1cc(-c2cc(C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1|nitrate,Eu,97.0,1.0,0.0,1.1979337811042794,1.2300331565728033,359.22381932749863,0.06211011407215461,,,,,3.427162747086533,2.0,2.478189183829204,2.478189183829204,inner,1.0,0.6810541521081952,12.0,0.15625882686307246,1.615787729698746,0.0,11.0,12.0,11.0,1.0,2.0,0.015157355241009949,True,True,False,0.01993718268255278,True,True,False,accepted,,,,,,
63|Cc1cc(C)n(-c2cccc(-n3nc(C)cc3C)n2)n1|nitrate,Eu,50.0,1.0,0.0,1.1973071812961158,1.2286928236757706,359.83774444164237,0.028405885659715913,,,,,2.563862217091286,2.0,2.379990145871032,2.379990145871032,inner,1.0,1.3250396368681068,9.0,0.1968847874272024,1.5587608219666746,0.0,10.0,9.0,9.0,0.0,2.0,0.005946654558098306,True,True,False,0.01263208021139737,True,True,False,accepted,,,,,,
63|Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1|nitrate,Eu,44.0,1.0,0.0,1.2016259057988228,1.2320523482636339,359.9664238287054,0.01295205890406187,,,,,2.3905297554629534,2.0,2.4377627878148047,2.4377627878148047,inner,1.0,0.39763110594763745,9.0,0.1186342732587744,0.5436259405845316,0.0,9.0,9.0,9.0,0.0,2.0,0.0034049542088639253,True,True,False,0.005328070531962526,True,True,False,accepted,,,,,,
63|O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1|nitrate,Eu,116.0,3.0,0.0,1.230090274334371,1.2334092912735874,359.99534982330965,0.004868799956132486,1.2118296344618298,1.2286563320650716,359.9457005885178,0.0165025993180166,2.2877275803052215,2.0,6.267463270201502,2.5134223695034663,outer|inner|outer,1.0,1.1782790461668922,9.0,0.3027841652987955,1.9815253470560799,0.0,9.0,9.0,9.0,0.0,2.0,0.01452092832256117,True,True,False,0.004717093196408365,True,True,False,accepted,1.2293258865507566,1.2335367299426645,359.997156698861,0.0038061163423569466,,
63|O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCc5ccccc54)nc3c2n1)N1CCc2ccccc21|nitrate,Eu,132.0,3.0,0.0,1.2103659287200055,1.2313549396964243,359.81844452657447,0.030197438213151934,1.2219340754230021,1.2496328117127333,359.9517898504878,0.015672641049375532,1.7995157087545022,3.0,4.48420907736892,2.68942507616576,inner|inner|outer,2.0,1.2209156412937494,9.0,0.4339683470240594,1.4571648784056284,0.0,9.0,9.0,9.0,0.0,4.0,0.0014592232651644912,True,True,False,0.0039959262064623744,True,True,False,accepted,1.2273466326851437,1.2394558733251209,359.99894690218207,0.0023159544596881576,,
63|O=C(c1ccc2ccc3ccc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1|nitrate,Eu,116.0,3.0,0.0,1.2133753509018697,1.2296271213999135,359.8634466682373,0.026161336640605104,1.2275839862045281,1.235920824588887,359.99997514834587,0.00035570899244904974,1.759867073549367,3.0,5.020830387333455,2.658240058601824,inner|outer|inner,2.0,2.069460801320682,9.0,0.38577907085446617,1.477535055135157,0.0,9.0,9.0,9.0,0.0,4.0,0.011968270788541666,True,True,False,0.00661346365188768,True,True,False,accepted,1.2261192881980836,1.2452332099891779,359.9635579359356,0.013637834684404049,,
63|O=C(c1cccc(C(=O)N2CCCC2)n1)N1CCCC1|nitrate,Eu,130.0,3.0,0.0,1.2168111340104544,1.227323491310389,359.8511171376775,0.02731582913056385,1.2242174015387268,1.24296293578038,359.9644447850665,0.01346268695981745,2.1415027695270825,3.0,5.494728891058529,2.528496943024964,inner|inner|outer,2.0,1.093091458622823,9.0,0.3360133241953571,1.6134625238055493,0.0,9.0,9.0,9.0,0.0,4.0,0.01842652125257939,True,True,False,0.0048511350174217675,True,True,False,accepted,1.2278264222556416,1.2335011687502397,359.9978133009201,0.003335250781328458,,
63|O=C(c1ccccc1)c1ccc2ccccc2n1|nitrate,Eu,132.0,3.0,0.0,1.2192470130839548,1.2561371779959205,359.9926375014877,0.006126488367183935,1.2201815515983938,1.2541974778909695,359.9979678346166,0.003219595098064576,2.3521482211850087,2.0,5.684403882252603,3.5648736475595375,inner|inner|outer,2.0,2.0205594502070157,9.0,1.5536386022981348,1.8480144133462826,0.0,9.0,9.0,8.0,1.0,4.0,0.02340011665314554,True,True,False,0.003687895872358195,True,True,False,accepted,1.2315921969436625,1.2322562071572203,359.99860954699693,0.0026624978065405425,,
63|O=P(c1ccccc1)(c1ccccc1)c1ccc2ccc3ccc(P(=O)(c4ccccc4)c4ccccc4)nc3c2n1|nitrate,Eu,152.0,3.0,0.0,1.2214402304557828,1.2401695800904526,359.98571337255174,0.00853497029701579,1.2216671183841907,1.2410125953203364,359.99773811144576,0.003397248760386218,1.7546425681366569,2.0,5.002220860968568,3.3668532321823856,inner|inner|outer,2.0,1.882041142602445,9.0,0.433336647320953,1.4656383220629148,0.0,9.0,9.0,9.0,0.0,4.0,0.017503475448930404,True,True,False,0.008008901737628457,True,True,False,accepted,1.2298114478565965,1.2334464113641288,359.9993722647047,0.001788497919935586,,
63|c1cc(-n2cccn2)nc(-n2cccn2)c1|nitrate,Eu,38.0,1.0,0.0,1.1991350224851989,1.2346830800024622,359.967947500013,0.01265935018446232,,,,,2.820151708104221,2.0,2.430902968152036,2.430902968152036,inner,1.0,0.7585064669847904,10.0,0.5944833241868217,1.4640407213972715,0.0,9.0,10.0,9.0,1.0,2.0,0.014006792076360285,True,True,False,0.013247873771520605,True,True,False,accepted,,,,,,
63|c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2|nitrate,Eu,66.0,2.0,0.0,1.217928289417159,1.2526533840695713,359.9755299339448,0.011145934766736587,1.2218956727161066,1.2407983506660951,359.99998560732126,0.00027077148903553727,1.82127325507907,1.0,4.186239929618868,3.322149685883565,inner|outer,1.0,1.186584615483382,10.0,0.30520309941849355,1.5469670402092364,0.0,10.0,10.0,10.0,0.0,2.0,0.02206297839157082,True,True,False,0.01973250360915181,True,True,False,accepted,,,,,,
64|CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C|nitrate,Gd,208.0,3.0,0.0,1.2135889130075115,1.2254493279127583,359.84409368538513,0.027920829541015546,1.2301293000674056,1.2337039597644,359.992480776515,0.006193135747442291,2.228623189283346,2.0,5.766198445425094,2.5620562921468153,inner|outer|outer,1.0,1.1938635977098253,9.0,0.36751192065000193,1.5038576191181852,0.0,9.0,9.0,8.0,1.0,2.0,0.004357612190166112,True,True,False,0.0058326168597135795,True,True,False,accepted,1.2284007279571754,1.2361530492501005,359.9892405225324,0.00740024813336948,,
64|CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21|nitrate,Gd,91.0,1.0,0.0,1.204910825113827,1.230949601617558,359.933923604791,0.018201675623914365,,,,,2.874927829996842,2.0,2.6610100197071174,2.6610100197071174,inner,1.0,0.9033574646515097,12.0,0.24195321882001952,1.5214494690098959,0.0,10.0,12.0,10.0,2.0,2.0,0.006150807951492813,True,True,False,0.014863415372741093,True,True,False,accepted,,,,,,
64|CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C|nitrate,Gd,208.0,3.0,0.0,1.2258817026846907,1.2368608418995843,359.9994523307969,0.0016705773162168647,1.2271024202553824,1.234766661969131,359.99566851074087,0.004698079699228752,2.3065681157977176,1.0,4.897641230876329,3.8963104006447047,outer|outer|inner,1.0,1.253149231394787,9.0,0.14181695401717453,0.9444932265285204,0.0,9.0,9.0,9.0,0.0,2.0,0.01424624228336765,True,True,False,0.007989469275358239,True,True,False,accepted,1.2204411462295954,1.250815860679277,359.9953732133753,0.004858537201226865,,
64|CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1|nitrate,Gd,228.0,3.0,0.0,1.2186838654757242,1.247795364023455,359.97943147152466,0.010225913718053814,1.226786835522609,1.2346748478011473,359.9997895654627,0.0010356394452510354,1.7750519033160728,1.0,8.799971048811829,3.2410843965514378,inner|outer|outer,1.0,1.8524712827712555,9.0,0.26550482739006886,1.38993012644092,0.0,9.0,9.0,9.0,0.0,2.0,0.010003466303243407,True,True,False,0.006240164777319262,True,True,False,accepted,1.229992520385132,1.2335266108921472,359.9985684284616,0.0027018151781315197,,
64|CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O|nitrate,Gd,355.0,3.0,0.0,1.2313473749068,1.232860216043294,359.9775310139522,0.010704197769602408,1.2305485700766492,1.2341675835472496,359.99580437966165,0.00462524553385292,2.0757438177386573,0.0,7.621315848642031,6.3409528692083,outer|outer|outer,0.0,0.8782672099340028,9.0,0.04999021154851002,0.13604548706309982,0.0,9.0,9.0,9.0,0.0,0.0,0.0057484862323545155,True,True,False,0.002723427130780442,True,True,False,accepted,1.2266271953898567,1.2357833694253884,359.9998641328791,0.0008317856372973553,,
64|CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC|nitrate,Gd,496.0,3.0,0.0,1.2293161299685311,1.2359279914582584,359.99841756765665,0.0028405157145295484,1.2272762464808642,1.235304102169631,359.9968956492456,0.003977431962400968,2.076163757338329,0.0,7.19052479388944,6.556336767749932,outer|outer|outer,0.0,1.9283190296071868,9.0,0.17382704559025308,0.7654317586905655,0.0,9.0,9.0,9.0,0.0,0.0,0.015010037422124095,True,True,False,0.002200177902561267,True,True,False,accepted,1.2260937383263801,1.237505218380215,359.99999619236746,0.00013931927195337535,,
64|CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC|nitrate,Gd,352.0,3.0,0.0,1.2287630405337902,1.2366899079673004,359.99999855176435,8.590692667190258e-05,1.2319973972347034,1.232243193973643,359.99922456423616,0.001988476584144694,2.192604038829971,0.0,8.59948105105639,6.198504765039041,outer|outer|outer,0.0,1.507624104237525,9.0,0.07374288827986852,0.14197703777366666,0.0,9.0,9.0,9.0,0.0,0.0,0.0034647908202099544,True,True,False,0.003072511855686718,True,True,False,accepted,1.2272697229366007,1.2348100876593662,359.9938669833126,0.005589211140068148,,
64|CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC|water,Gd,352.0,3.0,0.0,1.2303062845354307,1.2345240155207198,359.9999982762593,9.375322742080638e-05,1.2301109829333245,1.2328604407469381,359.9999830366429,0.0002940263393191901,2.3311131252487076,0.0,8.607724832930545,8.366625612916962,outer|outer|outer,0.0,0.684716588829464,9.0,0.1464863733598163,0.33576453641549886,0.0,9.0,9.0,9.0,0.0,0.0,0.02375188125038146,True,True,False,0.005345127075571204,True,True,False,accepted,1.2289653734747337,1.2339413117677256,359.998618682851,0.0026543056594783287,,
64|CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,Gd,442.0,3.0,0.0,1.2102128971238035,1.2267886754194453,359.98671873504304,0.008151178011584652,1.2274067413050664,1.23691873049679,359.98974553486806,0.007228694107405117,2.074149295828867,2.0,7.469705428727867,2.566468035644904,inner|outer|outer,1.0,1.6535699240848127,9.0,1.002364655906038,1.8373659945419138,0.0,9.0,9.0,8.0,1.0,2.0,0.0066299862356677605,True,True,False,0.0031735414132205353,True,True,False,accepted,1.2268436559641742,1.2342564496743524,359.9958096172259,0.00461994021274802,,
64|CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC|nitrate,Gd,352.0,3.0,0.0,1.21051077694486,1.2364371196797517,359.84130151081024,0.028194806815450835,1.2283944501811848,1.2344114376941395,359.9987305029091,0.0025440877787311633,2.231826232602602,2.0,9.162857492677874,2.497166685797625,inner|outer|outer,1.0,1.1631060781463318,9.0,0.25624112676263566,1.503954433908837,0.0,9.0,9.0,9.0,0.0,2.0,0.02095683681033861,True,True,False,0.0076877198265761166,True,True,False,accepted,1.2316426104329807,1.2326320152861532,359.9993036030744,0.0018842999021290996,,
64|CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,Gd,451.0,3.0,0.0,1.2294110489415757,1.2359821251292182,359.9956366225748,0.004717162089460325,1.2312849831609016,1.233032037208538,359.9985906944186,0.0026803876936919435,2.240104568681553,0.0,8.153614669925025,7.686347526531716,outer|outer|outer,0.0,2.0428193664763565,9.0,0.5355537652747477,0.8694517353830902,0.0,9.0,9.0,8.0,1.0,0.0,,,,,,,,,CN_CHANGED,1.2309388654944255,1.233048653605877,359.99998396883694,0.0002858732680995346,,
64|CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC|nitrate,Gd,478.0,3.0,0.0,1.2021854968358756,1.2335319260932716,359.8365414762361,0.028578523474951434,1.228621848595178,1.23582548235602,359.9957636629184,0.00464572035523142,2.248588605013237,2.0,13.104038355036831,2.430675208083032,inner|outer|outer,1.0,2.405652969468991,9.0,0.5641089534587254,1.9866214308126953,0.0,9.0,9.0,8.0,1.0,2.0,0.013570425304295725,True,True,False,0.0030810256261729,True,True,False,accepted,1.2316333962651433,1.2332414992346528,359.9998213407814,0.0009546340908060738,,
64|CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1|nitrate,Gd,202.0,3.0,0.0,1.2199347773929414,1.2487328394232302,359.998216214275,0.003013882481991581,1.2297825876486745,1.2343124920503907,359.99643870522164,0.004260476561529503,2.3492993070884896,1.0,5.806909526891104,3.482561097663326,inner|outer|outer,1.0,0.923528254265839,9.0,0.2892358379091857,1.157187394568791,0.0,9.0,9.0,9.0,0.0,2.0,0.018546271391200506,True,True,False,0.00567274577726381,True,True,False,accepted,1.2308894922891271,1.232712160065314,359.997286198055,0.003719684440029347,,
64|CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC|nitrate,Gd,356.0,3.0,0.0,1.2272522372071069,1.2346650013575426,359.9965392881116,0.004198409217328503,1.2306411593904407,1.2342096567955463,359.9980321102653,0.003167893193402216,2.304096374166671,0.0,9.13128198463977,4.565713671966346,outer|outer|outer,0.0,2.1080052711871518,9.0,0.3159696681405477,0.6405357969149215,0.0,9.0,9.0,9.0,0.0,0.0,0.014049870219501841,True,True,False,0.010141988951324244,True,True,False,accepted,1.2293792268472947,1.2336643902252384,359.99968042143587,0.0012765940031811973,,
64|CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC|nitrate,Gd,289.0,3.0,0.0,1.231743760080717,1.2329214927549548,359.99815263078483,0.003069507390514703,1.2306121907435168,1.2340808982951095,359.9999963281248,0.00013679952207025503,2.204837667526383,0.0,7.876142615217329,6.8245199108156385,outer|outer|outer,0.0,0.47492574122472025,9.0,0.12674425589597327,0.18023799183764444,0.0,9.0,9.0,9.0,0.0,0.0,0.009276800998530822,True,True,False,0.004521927820939544,True,True,False,accepted,1.2303321181942493,1.2328415055426802,359.9835674336744,0.009151203354418713,,
64|CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC|nitrate,Gd,284.0,3.0,0.0,1.2229465131016999,1.2425957851301608,359.99996770046863,0.00040538057775202363,1.230398195458474,1.2326529999922464,359.99884903362283,0.002420947130988116,1.728620941881887,0.0,6.3499729095047295,4.692141669677153,outer|outer|outer,0.0,1.7171650075063263,9.0,0.0990653054061501,0.531232146841321,0.0,9.0,9.0,9.0,0.0,0.0,0.005097165994876848,True,True,False,0.004334380718031243,True,True,False,accepted,1.227762588746347,1.2364746916120957,359.9999678974283,0.0004042604364510316,,
64|CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC|nitrate,Gd,226.0,3.0,0.0,1.2274810718118838,1.2370486131828653,359.9897296175939,0.007232256694267414,1.2306368843119775,1.2333362622789281,359.9885622454065,0.00763473101993177,2.080278265741929,0.0,6.333879143796517,5.837806067495496,outer|outer|outer,0.0,1.3482614887737925,9.0,0.05451616012765159,0.14746377859612725,0.0,9.0,9.0,9.0,0.0,0.0,0.012226347113940265,True,True,False,0.002695121044183565,True,True,False,accepted,1.2269580254032209,1.2349974911342607,359.99622552137504,0.004386264495084134,,
64|CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C|nitrate,Gd,280.0,3.0,0.0,1.2106704243592865,1.2378388922884795,359.8120655626183,0.030713196472762702,1.2268244541854199,1.236334490101605,359.9998625181718,0.000836894497380003,2.0954689230402295,1.0,7.521229451891714,2.5549238346553644,inner|outer|outer,1.0,1.375172894951157,9.0,0.6785977506375609,1.3922282363284948,0.0,9.0,9.0,8.0,1.0,2.0,0.015530704707024019,True,True,False,0.006472378844999089,True,True,False,accepted,1.225989220868863,1.2385448335158682,359.97472957079833,0.011348063950005927,,
64|CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC|nitrate,Gd,352.0,3.0,0.0,1.2277357012750603,1.2337260975008493,359.997802850305,0.0033455044472053795,1.228626749068454,1.2357471548738233,359.989634123284,0.007269188851592334,2.135300302154589,0.0,7.305647002062021,6.126312931140023,outer|outer|outer,0.0,1.566500695810902,9.0,0.09167145054599146,0.24343119141717073,0.0,9.0,9.0,9.0,0.0,0.0,0.005155821131334449,True,True,False,0.0023956200507784364,True,True,False,accepted,1.2279244905419449,1.2387237331703058,359.9994439889166,0.0016832497799600665,,
64|CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC|nitrate,Gd,370.0,3.0,0.0,1.2185231120580324,1.248791448515221,359.98904758401864,0.007467884087912269,1.2294740019888972,1.2348446661322101,359.9820721639647,0.009560503560788386,2.2458693208047977,1.0,7.4591790832730345,3.498382237680719,inner|outer|outer,1.0,1.2043169478384763,9.0,0.27871399719646295,1.1162193788022874,0.0,9.0,9.0,9.0,0.0,2.0,0.016712765338028,True,True,False,0.005193555911582234,True,True,False,accepted,1.230463049629172,1.2341352215053167,359.9999866551405,0.0002607946779604256,,
64|CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC|nitrate,Gd,452.0,3.0,0.0,1.2122364807376722,1.2263094664591556,359.76964977467594,0.033963416122868594,1.231560352905688,1.2329082706659646,359.9975077910806,0.003565414270901776,2.325808390829393,2.0,8.360725357944528,2.575404356824836,inner|outer|outer,1.0,1.7084439424662066,9.0,0.7092548204572746,1.3418006135497653,0.0,9.0,9.0,8.0,1.0,2.0,0.01653175406718356,True,True,False,0.0049430043785133595,True,True,False,accepted,1.2298774298313269,1.23336342391325,359.9983746526592,0.0028789697752620302,,
64|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|nitrate,Gd,352.0,3.0,0.0,1.2278830697873975,1.2364909378959232,359.9999999186374,2.0360157942933554e-05,1.2274596572514227,1.2390480066146943,359.99902161379674,0.00223294521505063,2.065875948895391,0.0,7.264109728070567,6.964911759455654,outer|outer|outer,0.0,0.8698012667637832,9.0,0.06340636947429079,0.25078209172321575,0.0,9.0,9.0,9.0,0.0,0.0,0.01858827785401686,True,True,False,0.00874704836683185,True,True,False,accepted,1.2282593652682186,1.2360135890381514,359.9999174678023,0.0006484203207774292,,
64|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|water,Gd,352.0,3.0,0.0,1.2284905662333323,1.2363260897405557,359.98908463441035,0.0074592043943650654,1.2304761422431565,1.2349516681331636,359.98505044251,0.008730731656948376,2.068414407264601,0.0,7.577273008490492,6.668773222331024,outer|outer|outer,0.0,0.35820413696013303,9.0,0.09616963089754016,0.3124573206292789,0.0,9.0,9.0,9.0,0.0,0.0,0.011279070080482394,True,True,False,0.0033271786110181767,True,True,False,accepted,1.2281019635135755,1.2375013119647913,359.998339647254,0.0029088825772147775,,
64|CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC|nitrate,Gd,256.0,3.0,0.0,1.2050764937398608,1.2278265767654104,359.7980666425315,0.031735191289630926,1.2277373984923294,1.239994587021864,359.99754116466266,0.003540031493833473,1.904638405553485,2.0,8.861500704002,2.4605444494381032,inner|outer|outer,1.0,2.273849544669109,9.0,3.576333557426684,4.859939286477481,0.0,9.0,9.0,8.0,1.0,2.0,0.015541138516843482,True,True,False,0.002105121815130069,True,True,False,accepted,1.2308574419591993,1.232835132668989,359.9998970774441,0.0007244044824690765,,
64|CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC|nitrate,Gd,370.0,3.0,0.0,1.229935977618471,1.235247346308909,359.99966418277825,0.0013084428177880802,1.2307409346377993,1.2339447278274793,359.99483310791953,0.005132477221873276,2.1778750827860507,0.0,8.473577127600171,5.414531853174311,outer|outer|outer,0.0,1.4788156372471275,9.0,0.06696922373198877,0.384285288833599,0.0,9.0,9.0,9.0,0.0,0.0,0.006418430677814895,True,True,False,0.0022000396142701894,True,True,False,accepted,1.2267215181102944,1.2371235203694115,359.99957809151437,0.00146631997414573,,
64|CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC|nitrate,Gd,379.0,3.0,0.0,1.2282329785277577,1.236018251832408,359.99930852871097,0.0018771090980259642,1.2313317081464517,1.2326051606894524,359.9998599781529,0.0008448181118732301,2.143899477203207,1.0,7.797839611272577,3.4767085033403973,outer|outer|inner,1.0,1.0411105926590318,9.0,0.2379395904611581,0.7508887461240281,0.0,9.0,9.0,9.0,0.0,2.0,0.015303608404880712,True,True,False,0.008782787817292314,True,True,False,accepted,1.2200227789266784,1.2503132390979974,359.98969002023716,0.007246841940663079,,
