family,ligand,arm,l_lo,pair,dE_ev,dE_shared,dE_resid,index,dy_mean,n_blocks,dy_resid
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,gxtb_hs,11,Ho-Er,1823.6142341296515,1823.6636789906343,-0.049444860982703176,160,-0.33795629874019273,1,-0.3274721994859814
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,gxtb_hs,12,Er-Tm,1908.2658560863688,1908.2226901016725,0.04316598469631572,161,-0.04560148545058862,1,-0.01715461257623229
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,gxtb_hs,13,Tm-Yb,1998.7594718944174,1998.8084494371817,-0.048977542764305326,162,-0.042078565707426296,1,-0.07558385945944798
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,gxtb_hs,14,Yb-Lu,2091.168144407321,2091.225886869224,-0.05774246190276244,163,-0.2093872828831409,1,-0.20483868163623606
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C||nitrate||9||3||0||nitrate,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,gfn2,6,Sm-Eu,-0.18022619604623563,-0.1948304776195703,0.014604281573334682,164,0.09938463213591184,1,0.11105517509495928
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C||nitrate||9||3||0||nitrate,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,gfn2,7,Eu-Gd,-0.16685982260270965,-0.25143177799310745,0.0845719553903978,165,-0.22382957166781506,1,-0.2584197002131114
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C||nitrate||9||3||0||nitrate,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,gxtb_hs,6,Sm-Eu,1424.883603590327,1424.9641078609789,-0.08050427065177246,164,0.09938463213591184,1,0.11105517509495928
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C||nitrate||9||3||0||nitrate,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,gxtb_hs,7,Eu-Gd,1504.7392905407078,1504.724031790149,0.015258750558814427,165,-0.22382957166781506,1,-0.2584197002131114
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,gfn2,1,La-Ce,-1.507101658590432,-1.588590151743333,0.08148849315290096,168,-0.3541610840934504,1,-0.17237514787590474
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,gfn2,2,Ce-Pr,-0.16497096047201024,-0.13844115819955258,-0.02652980227245766,169,-0.4718249149097139,1,-0.36911185726257456
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,gfn2,3,Pr-Nd,-0.21373304414850847,-0.21166888814729484,-0.002064156001213624,170,-0.3256314906693164,1,-0.2457321755462782
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,gfn2,7,Eu-Gd,-0.2580824516618808,-0.25143177799310745,-0.006650673668773366,171,-0.1594072683980836,1,-0.19399739694337995
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,gfn2,8,Gd-Tb,-0.26768331929930256,-0.2684253009271853,0.0007419816278827485,172,-0.3856387013783311,1,-0.18686149948234942
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,gfn2,9,Tb-Dy,-0.19879156301454592,-0.19591723980350542,-0.0028743232110405026,173,0.29739973917283447,1,0.32734673484982096
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,gfn2,10,Dy-Ho,-0.2460719058912219,-0.24021232973993478,-0.005859576151287127,174,0.0649176130169149,1,0.08837187685330133
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,gfn2,11,Ho-Er,-0.19750349669922385,-0.18911839801370134,-0.008385098685522507,175,-0.13145333353789512,1,-0.12096923428368378
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,gfn2,12,Er-Tm,-0.22674329494167153,-0.21816392572258456,-0.008579369219086974,176,-0.10065007094787282,1,-0.0722031980735165
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,gfn2,13,Tm-Yb,-0.12056741881773968,-0.09311078919839409,-0.027456629619345585,177,-0.010871686403313596,1,-0.04437698015533529
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,gfn2,14,Yb-Lu,-0.2907099034349083,-0.3069643674561204,0.016254464021212056,178,-0.28201605669863694,1,-0.27746745545173207
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,gxtb_hs,1,La-Ce,12069.088767608378,12068.818581659758,0.2701859486205649,168,-0.3541610840934504,1,-0.17237514787590474
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC||water||8||2||2||water,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,gxtb_hs,2,Ce-Pr,1140.6699079351795,1140.8150017532614,-0.1450938180819321,169,-0.4718249149097139,1,-0.36911185726257456
