family,metal_lo,metal_hi,li_lo,d_index,anchor_offset_lo,anchor_offset_hi,rmsd_heavy,d_mean_md,d_radius,n_donor_lo,n_donor_hi,n_atoms
CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-]||nitrate||9||3||0||nitrate,Eu,Gd,7,1,3,4,0.014562863981703877,-0.00041691403723698173,-0.013000000000000123,9,9,361
CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-]||water||8||2||2||water,Tb,Dy,9,1,-2,-1,0.0068254126975112,-0.002584894665753179,-0.013000000000000123,8,8,247
CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-]||water||8||2||2||water,Dy,Ho,10,1,-1,0,0.034702297167950154,-0.0029785378684792363,-0.01200000000000001,8,8,247
CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-]||water||8||2||2||water,Ho,Er,11,1,0,1,0.03238598703161857,-0.003053383915064156,-0.010999999999999899,8,8,247
CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-]||water||8||2||2||water,Er,Tm,12,1,1,2,0.00985752759470891,-0.003501898296021988,-0.010000000000000009,8,8,247
CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-]||water||9||3||0||water,La,Ce,1,1,-2,-1,0.027114242962353752,-0.024996196463233478,-0.016999999999999904,9,9,361
CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-]||water||9||3||0||water,Ce,Pr,2,1,-1,0,0.0139211543174642,-0.004820227539835464,-0.017000000000000126,9,9,361
CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-]||water||9||3||0||water,Eu,Gd,7,1,4,5,0.006426762543093207,-0.001797834174608326,-0.013000000000000123,9,9,361
CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC||nitrate||8||4||0||nitrate,Tb,Dy,9,1,-1,0,0.0020850333901447533,-0.0032043270425523573,-0.013000000000000123,8,8,221
CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC||nitrate||9||4||1||nitrate,Pr,Nd,3,1,-1,0,0.0025637352952346776,-0.002130116230939727,-0.016999999999999904,9,9,224
CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC||nitrate||9||4||1||nitrate,Sm,Eu,6,1,2,3,0.015247854590966559,-0.0029447422193520367,-0.0129999999999999,9,9,224
CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC||nitrate||9||4||1||nitrate,Eu,Gd,7,1,3,4,0.004192722290616983,-0.002817315838247847,-0.013000000000000123,9,9,224
CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C||water||8||2||2||water,Tb,Dy,9,1,-2,-1,0.011138237900370364,-0.004564194211599926,-0.013000000000000123,8,8,225
CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C||water||8||2||2||water,Dy,Ho,10,1,-1,0,0.005817087926199403,-0.005101160535157412,-0.01200000000000001,8,8,225
CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C||water||8||2||2||water,Ho,Er,11,1,0,1,0.004349380321895559,-0.004861926806631445,-0.010999999999999899,8,8,225
CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C||water||8||2||2||water,Yb,Lu,14,1,3,4,0.04875483453783137,-0.003424046428892602,-0.008000000000000007,8,8,225
CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C||water||9||3||0||water,Sm,Eu,6,1,0,1,0.0008821071280871879,-0.001416653885688568,-0.0129999999999999,9,9,328
CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C||water||8||2||2||water,Tb,Dy,9,1,-3,-2,0.007477513868949146,-0.005201456943364935,-0.013000000000000123,8,8,233
CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C||water||8||2||2||water,Dy,Ho,10,1,-2,-1,0.016482349095561438,-0.005859328557339172,-0.01200000000000001,8,8,233
CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C||water||8||2||2||water,Ho,Er,11,1,-1,0,0.033783210713087146,-0.006046243091793357,-0.010999999999999899,8,8,233
CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C||water||8||2||2||water,Er,Tm,12,1,0,1,0.050186842836552246,-0.006916939050410242,-0.010000000000000009,8,8,233
CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C||water||8||2||2||water,Tm,Yb,13,1,1,2,0.02286087081142711,-0.00880402181322193,-0.009000000000000008,8,8,233
CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C||water||8||2||2||water,Yb,Lu,14,1,2,3,0.0386038294707919,-0.0022530888868370624,-0.008000000000000007,8,8,233
CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C||water||9||3||0||water,La,Ce,1,1,-3,-2,0.041319548939610845,-0.014773674441722395,-0.016999999999999904,9,9,340
CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C||water||9||3||0||water,Sm,Eu,6,1,2,3,0.002820591370754899,-0.0019062623040864146,-0.0129999999999999,9,9,340
CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C||water||9||3||0||water,Eu,Gd,7,1,3,4,0.011160529626841425,-0.0027375738505783787,-0.013000000000000123,9,9,340
CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC||nitrate||8||4||0||nitrate,Tb,Dy,9,1,0,1,0.006869504095902357,-0.0042921601586205504,-0.013000000000000123,8,8,341
CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC||nitrate||9||4||1||nitrate,Pr,Nd,3,1,-1,0,0.0011157196577374375,-0.0017093152787235333,-0.016999999999999904,9,9,344
CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC||nitrate||9||4||1||nitrate,Sm,Eu,6,1,2,3,0.0029114705939541977,-0.0022131632928563683,-0.0129999999999999,9,9,344
CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC||nitrate||9||4||1||nitrate,Eu,Gd,7,1,3,4,0.005259583745424233,-0.0028909660615301647,-0.013000000000000123,9,9,344
CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1||nitrate||8||2||0||nitrate,Tb,Dy,9,1,-3,-2,0.007342572265953763,-0.005000352704872757,-0.013000000000000123,8,8,193
CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1||nitrate||8||2||0||nitrate,Dy,Ho,10,1,-2,-1,0.012536252820829933,-0.006758603744335456,-0.01200000000000001,8,8,193
CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1||nitrate||8||2||0||nitrate,Ho,Er,11,1,-1,0,0.007106542755131678,-0.005100946366888959,-0.010999999999999899,8,8,193
CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1||nitrate||8||2||0||nitrate,Er,Tm,12,1,0,1,0.03372415919219546,-0.007718411819983562,-0.010000000000000009,8,8,193
CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1||nitrate||8||2||0||nitrate,Tm,Yb,13,1,1,2,0.01615840058346486,-0.008183465755359887,-0.009000000000000008,8,8,193
CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1||nitrate||8||2||0||nitrate,Yb,Lu,14,1,2,3,0.008606287888976832,-0.00423148856514155,-0.008000000000000007,8,8,193
CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1||nitrate||9||2||1||nitrate,La,Ce,1,1,-3,-2,0.04582531123090692,-0.023634825822352212,-0.016999999999999904,9,9,196
CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1||nitrate||9||2||1||nitrate,Ce,Pr,2,1,-2,-1,0.005806716091993999,-0.003831274102102711,-0.017000000000000126,9,9,196
CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1||nitrate||9||2||1||nitrate,Pr,Nd,3,1,-1,0,0.0016630618604216536,-0.0021095907815662507,-0.016999999999999904,9,9,196
CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1||nitrate||9||2||1||nitrate,Sm,Eu,6,1,2,3,0.02190908374721688,-0.0033852289576792316,-0.0129999999999999,9,9,196
CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1||nitrate||9||2||1||nitrate,Eu,Gd,7,1,3,4,0.00608217068197826,-0.001546931188034062,-0.013000000000000123,9,9,196
CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O||nitrate||8||1||2||nitrate,Tb,Dy,9,1,-2,-1,0.018490082434264282,-0.007016294406935408,-0.013000000000000123,10,10,119
CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O||nitrate||8||1||2||nitrate,Dy,Ho,10,1,-1,0,0.011341279527594094,-0.007233322536823739,-0.01200000000000001,10,10,119
CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O||nitrate||8||1||2||nitrate,Ho,Er,11,1,0,1,0.005223603842973707,-0.005254827463134326,-0.010999999999999899,10,10,119
CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O||nitrate||8||1||2||nitrate,Er,Tm,12,1,1,2,0.01023380763656052,-0.008161543312461994,-0.010000000000000009,10,10,119
CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O||water||8||1||2||water,Tb,Dy,9,1,-3,-2,0.056372715464201854,-0.006346452979346218,-0.013000000000000123,8,8,123
CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O||water||8||1||2||water,Dy,Ho,10,1,-2,-1,0.49634251397958556,-0.03193055000826295,-0.01200000000000001,8,8,123
CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O||water||8||1||2||water,Ho,Er,11,1,-1,0,1.8679889818112444e-15,0.0,-0.010999999999999899,8,8,123
CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O||water||8||1||2||water,Er,Tm,12,1,0,1,0.0032224732959668045,-0.005683631834666691,-0.010000000000000009,8,8,123
CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O||water||8||1||2||water,Tm,Yb,13,1,1,2,0.014485464512851457,-0.00966328143664441,-0.009000000000000008,8,8,123
CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O||water||8||1||2||water,Yb,Lu,14,1,2,3,0.007714721873641593,-0.0024477964643625505,-0.008000000000000007,8,8,123
CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O||water||9||1||3||water,La,Ce,1,1,-3,-2,0.19108714859070772,-0.03053537127852257,-0.016999999999999904,9,9,126
CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O||water||9||1||3||water,Ce,Pr,2,1,-2,-1,0.03156023821034751,-0.012021309862706886,-0.017000000000000126,9,9,126
CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O||water||9||1||3||water,Pr,Nd,3,1,-1,0,2.6866935091040962e-15,0.0,-0.016999999999999904,9,9,126
CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O||water||9||1||3||water,Sm,Eu,6,1,2,3,0.014317062618577328,-0.0028741334242341487,-0.0129999999999999,9,9,126
CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O||water||9||1||3||water,Eu,Gd,7,1,3,4,0.010842117497756583,-0.005289453878431605,-0.013000000000000123,9,9,126
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC||nitrate||8||1||0||nitrate,Tb,Dy,9,1,-1,0,0.00466117460306512,-0.004353333536991411,-0.013000000000000123,11,11,103
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC||nitrate||9||1||1||nitrate,Ce,Pr,2,1,-1,0,0.04466522808348077,0.015033798676005183,-0.017000000000000126,11,11,103
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC||nitrate||9||1||1||nitrate,Pr,Nd,3,1,0,1,0.014816252745757314,-0.004253736268055697,-0.016999999999999904,11,11,103
CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC||nitrate||8||4||0||nitrate,Tb,Dy,9,1,-1,0,0.0030998054076459293,-0.004054796866849397,-0.013000000000000123,8,8,245
CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC||nitrate||9||4||1||nitrate,Pr,Nd,3,1,-1,0,0.0014200577893466822,-0.0019431441265127525,-0.016999999999999904,9,9,248
CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC||nitrate||9||4||1||nitrate,Sm,Eu,6,1,2,3,0.008367669999553084,-0.002777601508687777,-0.0129999999999999,9,9,248
CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC||nitrate||9||4||1||nitrate,Eu,Gd,7,1,3,4,0.006443314428170298,-0.00231114802278487,-0.013000000000000123,9,9,248
CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC||nitrate||9||4||1||nitrate,Sm,Eu,6,1,0,1,0.001735890172855472,-0.002135508837763034,-0.0129999999999999,8,8,260
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC||nitrate||9||3||0||nitrate,La,Ce,1,1,-3,-2,0.12192207233937101,-0.012252024708958587,-0.016999999999999904,9,9,196
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC||nitrate||9||3||0||nitrate,Sm,Eu,6,1,2,3,0.00888530394566742,-0.0017450299830223948,-0.0129999999999999,9,9,196
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC||nitrate||9||3||0||nitrate,Eu,Gd,7,1,3,4,0.012170677231624863,-0.0033070516233171254,-0.013000000000000123,9,9,196
CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1||nitrate||8||2||0||nitrate,Tb,Dy,9,1,-3,-2,0.014802233725968603,-0.006387603981428569,-0.013000000000000123,8,8,157
CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1||nitrate||8||2||0||nitrate,Dy,Ho,10,1,-2,-1,0.023146151823985994,-0.008454673418990755,-0.01200000000000001,8,8,157
CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1||nitrate||8||2||0||nitrate,Ho,Er,11,1,-1,0,0.01289332848558578,-0.0069513904438549545,-0.010999999999999899,8,8,157
CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1||nitrate||8||2||0||nitrate,Er,Tm,12,1,0,1,0.011763399653562016,-0.007501105112942774,-0.010000000000000009,8,8,157
CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1||nitrate||8||2||0||nitrate,Tm,Yb,13,1,1,2,0.033184811895820204,-0.012247888706750754,-0.009000000000000008,8,8,157
CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1||nitrate||8||2||0||nitrate,Yb,Lu,14,1,2,3,0.01570484314288532,-0.004190317239208596,-0.008000000000000007,8,8,157
CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1||nitrate||9||2||1||nitrate,La,Ce,1,1,-3,-2,0.055725303482926036,-0.01728490638278979,-0.016999999999999904,9,9,160
CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1||nitrate||9||2||1||nitrate,Ce,Pr,2,1,-2,-1,0.014322940718271606,-0.005791105414421516,-0.017000000000000126,9,9,160
CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1||nitrate||9||2||1||nitrate,Pr,Nd,3,1,-1,0,0.005211888165937922,-0.002833952568737086,-0.016999999999999904,9,9,160
CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1||nitrate||9||2||1||nitrate,Sm,Eu,6,1,2,3,0.004801025011519135,-0.0028234323398739214,-0.0129999999999999,9,9,160
CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1||nitrate||9||2||1||nitrate,Eu,Gd,7,1,3,4,0.005526450952795693,-0.002300399158537747,-0.013000000000000123,9,9,160
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC||nitrate||8||2||2||nitrate,Dy,Ho,10,1,-2,-1,0.016687218463350386,-0.0057523993173660415,-0.01200000000000001,9,9,111
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC||nitrate||8||2||2||nitrate,Ho,Er,11,1,-1,0,0.0040822011712223685,-0.004397213288679591,-0.010999999999999899,9,9,111
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC||nitrate||8||2||2||nitrate,Er,Tm,12,1,0,1,0.0050254067555138586,-0.0057134507699405646,-0.010000000000000009,9,9,111
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC||nitrate||9||3||0||nitrate,La,Ce,1,1,-3,-2,0.5352735892421521,-0.007717607112371017,-0.016999999999999904,9,9,160
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC||nitrate||9||3||0||nitrate,Ce,Pr,2,1,-2,-1,0.04513126046027606,-0.010176319085708041,-0.017000000000000126,9,9,160
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC||nitrate||9||3||0||nitrate,Pr,Nd,3,1,-1,0,0.041367274972481646,-0.002489677967428605,-0.016999999999999904,9,9,160
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC||nitrate||9||3||0||nitrate,Sm,Eu,6,1,2,3,0.028418719404670733,-0.0014672010838783223,-0.0129999999999999,9,9,160
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC||nitrate||9||3||0||nitrate,Eu,Gd,7,1,3,4,0.00826099277809724,-0.004140039695893716,-0.013000000000000123,9,9,160
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1||nitrate||8||2||0||nitrate,Tb,Dy,9,1,-3,-2,0.01748993423106779,-0.006508393536607482,-0.013000000000000123,8,8,145
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1||nitrate||8||2||0||nitrate,Dy,Ho,10,1,-2,-1,0.03367162375290554,-0.007538711551522859,-0.01200000000000001,8,8,145
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1||nitrate||8||2||0||nitrate,Ho,Er,11,1,-1,0,0.023291145802545255,-0.007222942136078103,-0.010999999999999899,8,8,145
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1||nitrate||8||2||0||nitrate,Er,Tm,12,1,0,1,0.01965896231311388,-0.00732647193690239,-0.010000000000000009,8,8,145
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1||nitrate||8||2||0||nitrate,Tm,Yb,13,1,1,2,0.018114038507236578,-0.00875136670349308,-0.009000000000000008,8,8,145
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1||nitrate||8||2||0||nitrate,Yb,Lu,14,1,2,3,0.007601575337768118,-0.005493058603915024,-0.008000000000000007,8,8,145
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1||nitrate||9||2||1||nitrate,Ce,Pr,2,1,-1,0,0.013108602236760311,-0.0045027746565740046,-0.017000000000000126,9,9,148
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1||nitrate||9||2||1||nitrate,Pr,Nd,3,1,0,1,0.0019950976883080086,-0.0022507724129012807,-0.016999999999999904,9,9,148
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C||nitrate||8||2||0||nitrate,Tb,Dy,9,1,-3,-2,0.06985618694791575,-0.008417130236231696,-0.013000000000000123,8,8,145
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C||nitrate||8||2||0||nitrate,Dy,Ho,10,1,-2,-1,0.01796460346542308,-0.007897722289190945,-0.01200000000000001,8,8,145
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C||nitrate||8||2||0||nitrate,Ho,Er,11,1,-1,0,0.02801476256791172,-0.00734772119617455,-0.010999999999999899,8,8,145
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C||nitrate||8||2||0||nitrate,Er,Tm,12,1,0,1,0.0071528560505611715,-0.007107132620240542,-0.010000000000000009,8,8,145
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C||nitrate||8||2||0||nitrate,Tm,Yb,13,1,1,2,0.042960205860677225,-0.01084122173518276,-0.009000000000000008,8,8,145
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C||nitrate||8||2||0||nitrate,Yb,Lu,14,1,2,3,0.04992395568957952,-0.00751216345778305,-0.008000000000000007,8,8,145
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C||nitrate||9||2||1||nitrate,La,Ce,1,1,-2,-1,0.057760946414576436,-0.017695857649905555,-0.016999999999999904,9,9,148
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C||nitrate||9||2||1||nitrate,Ce,Pr,2,1,-1,0,0.012036470718345623,-0.003974507930818216,-0.017000000000000126,9,9,148
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C||nitrate||9||2||1||nitrate,Pr,Nd,3,1,0,1,0.005759149377938765,-0.002089750397783252,-0.016999999999999904,9,9,148
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C||nitrate||9||2||1||nitrate,Eu,Gd,7,1,4,5,0.005624281301790521,-0.0018164826343749496,-0.013000000000000123,9,9,148
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C||nitrate||8||2||0||nitrate,Tb,Dy,9,1,-3,-2,0.01082772131272376,-0.006080652114331286,-0.013000000000000123,8,8,145
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C||nitrate||8||2||0||nitrate,Dy,Ho,10,1,-2,-1,0.022949091467945246,-0.008414892066440416,-0.01200000000000001,8,8,145
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C||nitrate||8||2||0||nitrate,Ho,Er,11,1,-1,0,0.007341951242000765,-0.005741405565751645,-0.010999999999999899,8,8,145
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C||nitrate||8||2||0||nitrate,Er,Tm,12,1,0,1,0.009913244948647915,-0.007699541510576058,-0.010000000000000009,8,8,145
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C||nitrate||8||2||0||nitrate,Tm,Yb,13,1,1,2,0.03441485551868242,-0.00988921921695507,-0.009000000000000008,8,8,145
