queue_index,build_id,metal_symbol,Atomic Number_metal,metal_ox,smiles_for_architector_used,COORDLIST,DENTATE,coreCN,n_ligs,inner_sphere_anion,geometry_key,source_xyz_path,attempt,profile,seed,n_symmetries,n_conformers,xtb_max_iterations,returncode,attempt_status,accepted_for_clean_3d_features,ligtype_override,generated_xyz_path,generated_mol2_path,energy_eV,note,qc_class,qc_note,nearest_coreCN_sig,coreCN_max_dist,next_donor_dist,gap_after_coreCN,all_nearest
33,21e525fbd19c,Ho,67,3,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,"[7, 20, 35, 36]",4,8,1,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ho/Ho_Z67_ox3_CN8_nlig1_nitrate_250e4cef94d2.xyz,1,standard,1134612675,40,5,250,0,accepted,True,tetra_planar_bent,data/processed/geometries_family_regenerated/template_pincer/accepted/Ho/Ho_Z67_ox3_CN8_nlig1_nitrate_21e525fbd19c_attempt01_standard.xyz,data/processed/geometries_family_regenerated/template_pincer/accepted/Ho/Ho_Z67_ox3_CN8_nlig1_nitrate_21e525fbd19c_attempt01_standard.mol2,-4272.185949642656,,OK,nearest_coreCN_qc_ok,O97:2.095;O98:2.135;O102:2.136;O101:2.152;N8:2.386;N21:2.456;N95:2.466;N99:2.515,2.5151,2.6496,0.1345,O97:2.095;O98:2.135;O102:2.136;O101:2.152;N8:2.386;N21:2.456;N95:2.466;N99:2.515;N36:2.650;N37:2.688;N7:3.167;N22:3.198;O96:3.635;O100:3.692;N35:4.593;N38:4.600
34,b0f948efeb96,Ho,67,3,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,"[7, 15, 28]",3,9,3,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ho/Ho_Z67_ox3_CN8_nlig1_nitrate_41c879df857c.xyz,1,standard,1925105690,40,5,250,0,accepted,True,tri_mer_bent,data/processed/geometries_family_regenerated/template_pincer/accepted/Ho/Ho_Z67_ox3_CN9_nlig3_nitrate_b0f948efeb96_attempt01_standard.xyz,data/processed/geometries_family_regenerated/template_pincer/accepted/Ho/Ho_Z67_ox3_CN9_nlig3_nitrate_b0f948efeb96_attempt01_standard.mol2,-7686.215614816368,,OK,nearest_coreCN_qc_ok,N81:2.411;N138:2.422;N73:2.437;N146:2.487;N16:2.491;N94:2.565;N159:2.579;N29:2.615;N8:2.642,2.6425,3.046,0.4035,N81:2.411;N138:2.422;N73:2.437;N146:2.487;N16:2.491;N94:2.565;N159:2.579;N29:2.615;N8:2.642;N82:3.046;N72:3.154;N137:3.201;N147:3.217;N17:3.308;N7:3.400;N85:4.572;N95:4.612;N20:4.661;N160:4.661;N150:4.693;N30:4.825
35,171464402dab,Ho,67,3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,"[22, 35, 36, 37]",4,8,1,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ho/Ho_Z67_ox3_CN8_nlig1_nitrate_4cb46c21efa5.xyz,1,standard,673300343,40,5,250,0,accepted,True,tetra_planar_bent,data/processed/geometries_family_regenerated/template_pincer/accepted/Ho/Ho_Z67_ox3_CN8_nlig1_nitrate_171464402dab_attempt01_standard.xyz,data/processed/geometries_family_regenerated/template_pincer/accepted/Ho/Ho_Z67_ox3_CN8_nlig1_nitrate_171464402dab_attempt01_standard.mol2,-3873.623430885325,,OK,nearest_coreCN_qc_ok,O82:2.078;O85:2.123;O81:2.132;O86:2.159;N23:2.386;N38:2.394;N79:2.442;N83:2.501,2.5009,2.6104,0.1095,O82:2.078;O85:2.123;O81:2.132;O86:2.159;N23:2.386;N38:2.394;N79:2.442;N83:2.501;N37:2.610;N36:2.647;N24:3.153;N39:3.176;O80:3.603;O84:3.674;N10:4.574;N27:4.604
36,633bb9a91abb,Ho,67,3,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,"[5, 13, 24]",3,9,3,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Ho/Ho_Z67_ox3_CN8_nlig1_nitrate_a25c92c2c3c2.xyz,1,standard,1351704323,40,5,250,0,accepted,True,tri_mer_bent,data/processed/geometries_family_regenerated/template_pincer/accepted/Ho/Ho_Z67_ox3_CN9_nlig3_nitrate_633bb9a91abb_attempt01_standard.xyz,data/processed/geometries_family_regenerated/template_pincer/accepted/Ho/Ho_Z67_ox3_CN9_nlig3_nitrate_633bb9a91abb_attempt01_standard.mol2,-6983.818891888725,,OK,nearest_coreCN_qc_ok,N6:2.439;N67:2.480;N75:2.490;N128:2.511;N14:2.519;N136:2.559;N25:2.586;N86:2.643;N147:2.657,2.6569,3.2149,0.558,N6:2.439;N67:2.480;N75:2.490;N128:2.511;N14:2.519;N136:2.559;N25:2.586;N86:2.643;N147:2.657;N66:3.215;N127:3.258;N5:3.266;N76:3.281;N15:3.286;N137:3.389;N26:4.642;N87:4.670;N24:4.692;N148:4.711;N85:4.720;N146:4.732
37,877a364053d7,La,57,3,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,"[7, 20, 35, 36]",4,9,1,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/La/La_Z57_ox3_CN9_nlig1_nitrate_20465e7ee3e2.xyz,1,standard,1604810957,40,5,250,0,rejected_by_nearest_coreCN_qc,False,tetra_planar_bent,data/processed/geometries_family_regenerated/template_pincer/rejected/La/La_Z57_ox3_CN9_nlig1_nitrate_877a364053d7_attempt01_standard.xyz,data/processed/geometries_family_regenerated/template_pincer/rejected/La/La_Z57_ox3_CN9_nlig1_nitrate_877a364053d7_attempt01_standard.mol2,-4414.8691815808215,,BORDERLINE_AMBIGUOUS_SHELL,gap_after_coreCN<0.10,O102:2.142;O101:2.158;O98:2.204;O97:2.275;N21:2.451;N99:2.514;N8:2.551;N36:2.593;N37:2.620,2.62,2.6259,0.006,O102:2.142;O101:2.158;O98:2.204;O97:2.275;N21:2.451;N99:2.514;N8:2.551;N36:2.593;N37:2.620;N95:2.626;O103:2.707;N22:3.211;N7:3.334;O100:3.703;O96:3.816;N35:4.601;N38:4.724
37,877a364053d7,La,57,3,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,"[7, 20, 35, 36]",4,9,1,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/La/La_Z57_ox3_CN9_nlig1_nitrate_20465e7ee3e2.xyz,2,large_ligand_fast,1604818876,50,6,250,0,rejected_by_nearest_coreCN_qc,False,tetra_planar_bent,data/processed/geometries_family_regenerated/template_pincer/rejected/La/La_Z57_ox3_CN9_nlig1_nitrate_877a364053d7_attempt02_large_ligand_fast.xyz,data/processed/geometries_family_regenerated/template_pincer/rejected/La/La_Z57_ox3_CN9_nlig1_nitrate_877a364053d7_attempt02_large_ligand_fast.mol2,-4415.019500776962,,BORDERLINE_AMBIGUOUS_SHELL,gap_after_coreCN<0.10,O102:2.156;O101:2.167;O97:2.202;O98:2.269;N21:2.419;N8:2.499;N99:2.518;N37:2.558;N36:2.597,2.5974,2.6004,0.003,O102:2.156;O101:2.167;O97:2.202;O98:2.269;N21:2.419;N8:2.499;N99:2.518;N37:2.558;N36:2.597;N95:2.600;O103:2.735;N22:3.181;N7:3.325;O100:3.709;O96:3.781;N35:4.630;N38:4.660
38,ca803c71b2b1,La,57,3,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,"[7, 15, 28]",3,9,3,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/La/La_Z57_ox3_CN9_nlig1_nitrate_86e8f93956e0.xyz,1,standard,567487190,40,5,250,0,accepted,True,tri_mer_bent,data/processed/geometries_family_regenerated/template_pincer/accepted/La/La_Z57_ox3_CN9_nlig3_nitrate_ca803c71b2b1_attempt01_standard.xyz,data/processed/geometries_family_regenerated/template_pincer/accepted/La/La_Z57_ox3_CN9_nlig3_nitrate_ca803c71b2b1_attempt01_standard.mol2,-7690.102426955802,,OK,nearest_coreCN_qc_ok,N73:2.483;N138:2.515;N94:2.533;N29:2.540;N159:2.545;N16:2.547;N146:2.589;N81:2.626;N8:2.628,2.6282,3.3231,0.6949,N73:2.483;N138:2.515;N94:2.533;N29:2.540;N159:2.545;N16:2.547;N146:2.589;N81:2.626;N8:2.628;N72:3.323;N137:3.348;N17:3.412;N147:3.457;N82:3.482;N7:3.502;N95:4.677;N160:4.697;N20:4.722;N150:4.759;N85:4.776;N30:4.784
39,d344f93c2bca,La,57,3,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,"[5, 13, 24]",3,9,3,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/La/La_Z57_ox3_CN9_nlig1_nitrate_d7e8ec9f5e9d.xyz,1,standard,894546589,40,5,250,0,accepted,True,tri_mer_bent,data/processed/geometries_family_regenerated/template_pincer/accepted/La/La_Z57_ox3_CN9_nlig3_nitrate_d344f93c2bca_attempt01_standard.xyz,data/processed/geometries_family_regenerated/template_pincer/accepted/La/La_Z57_ox3_CN9_nlig3_nitrate_d344f93c2bca_attempt01_standard.mol2,-6987.657129018766,,OK,nearest_coreCN_qc_ok,N75:2.463;N67:2.495;N128:2.501;N25:2.517;N136:2.519;N86:2.520;N14:2.537;N147:2.537;N6:2.544,2.5443,3.3154,0.7711,N75:2.463;N67:2.495;N128:2.501;N25:2.517;N136:2.519;N86:2.520;N14:2.537;N147:2.537;N6:2.544;N76:3.315;N66:3.333;N127:3.352;N137:3.385;N15:3.419;N5:3.428;N85:4.634;N87:4.668;N146:4.676;N24:4.679;N148:4.680;N26:4.699
40,bf70a6327be6,La,57,3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,"[22, 35, 36, 37]",4,9,1,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/La/La_Z57_ox3_CN9_nlig1_nitrate_fa1405552d8e.xyz,1,standard,1123968992,40,5,250,0,rejected_by_nearest_coreCN_qc,False,tetra_planar_bent,data/processed/geometries_family_regenerated/template_pincer/rejected/La/La_Z57_ox3_CN9_nlig1_nitrate_bf70a6327be6_attempt01_standard.xyz,data/processed/geometries_family_regenerated/template_pincer/rejected/La/La_Z57_ox3_CN9_nlig1_nitrate_bf70a6327be6_attempt01_standard.mol2,-4016.435436220288,,BORDERLINE_AMBIGUOUS_SHELL,gap_after_coreCN<0.10,O85:2.142;O86:2.168;O82:2.215;O81:2.260;N38:2.410;N83:2.521;N37:2.567;N23:2.616;N79:2.622,2.6218,2.6282,0.0064,O85:2.142;O86:2.168;O82:2.215;O81:2.260;N38:2.410;N83:2.521;N37:2.567;N23:2.616;N79:2.622;N36:2.628;O87:2.649;N39:3.225;N24:3.439;O84:3.711;O80:3.811;N10:4.606;N27:4.806
40,bf70a6327be6,La,57,3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,"[22, 35, 36, 37]",4,9,1,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/La/La_Z57_ox3_CN9_nlig1_nitrate_fa1405552d8e.xyz,2,large_ligand_fast,1123976911,50,6,250,0,rejected_by_nearest_coreCN_qc,False,tetra_planar_bent,data/processed/geometries_family_regenerated/template_pincer/rejected/La/La_Z57_ox3_CN9_nlig1_nitrate_bf70a6327be6_attempt02_large_ligand_fast.xyz,data/processed/geometries_family_regenerated/template_pincer/rejected/La/La_Z57_ox3_CN9_nlig1_nitrate_bf70a6327be6_attempt02_large_ligand_fast.mol2,-4016.493093895807,,BORDERLINE_AMBIGUOUS_SHELL,gap_after_coreCN<0.10,O85:2.140;O86:2.163;O82:2.211;O81:2.295;N38:2.449;N83:2.506;N23:2.529;N37:2.584;N36:2.612,2.6116,2.6371,0.0256,O85:2.140;O86:2.163;O82:2.211;O81:2.295;N38:2.449;N83:2.506;N23:2.529;N37:2.584;N36:2.612;N79:2.637;O87:2.715;N39:3.250;N24:3.325;O84:3.691;O80:3.828;N10:4.645;N27:4.733
41,f572badf7b00,Lu,71,3,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,"[7, 15, 28]",3,9,3,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_3ba30f5fe8be.xyz,1,standard,1465072325,40,5,250,0,accepted,True,tri_mer_bent,data/processed/geometries_family_regenerated/template_pincer/accepted/Lu/Lu_Z71_ox3_CN9_nlig3_nitrate_f572badf7b00_attempt01_standard.xyz,data/processed/geometries_family_regenerated/template_pincer/accepted/Lu/Lu_Z71_ox3_CN9_nlig3_nitrate_f572badf7b00_attempt01_standard.mol2,-7685.2914937933565,,OK,nearest_coreCN_qc_ok,N73:2.314;N8:2.341;N146:2.383;N138:2.429;N16:2.429;N81:2.518;N29:2.562;N94:2.607;N159:2.756,2.7559,3.0063,0.2504,N73:2.314;N8:2.341;N146:2.383;N138:2.429;N16:2.429;N81:2.518;N29:2.562;N94:2.607;N159:2.756;N147:3.006;N137:3.024;N72:3.034;N7:3.046;N17:3.162;N82:3.243;N95:4.579;N30:4.598;N20:4.662;N150:4.684;N160:4.695;N85:4.750
42,58a409ad735b,Lu,71,3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,"[22, 35, 36, 37]",4,8,1,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_adecfa6ff040.xyz,1,standard,1812606063,40,5,250,0,rejected_by_nearest_coreCN_qc,False,tetra_planar_bent,data/processed/geometries_family_regenerated/template_pincer/rejected/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_58a409ad735b_attempt01_standard.xyz,data/processed/geometries_family_regenerated/template_pincer/rejected/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_58a409ad735b_attempt01_standard.mol2,-3872.6828061097326,,BORDERLINE_AMBIGUOUS_SHELL,gap_after_coreCN<0.10,O81:2.088;O85:2.095;O86:2.112;O82:2.139;N38:2.463;N23:2.473;N83:2.480;N79:2.481,2.4814,2.5496,0.0682,O81:2.088;O85:2.095;O86:2.112;O82:2.139;N38:2.463;N23:2.473;N83:2.480;N79:2.481;N36:2.550;N37:2.558;N39:3.220;N24:3.265;O80:3.663;O84:3.666;N27:4.635;N10:4.639
42,58a409ad735b,Lu,71,3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,"[22, 35, 36, 37]",4,8,1,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_adecfa6ff040.xyz,2,large_ligand_fast,1812613982,50,6,250,0,rejected_by_nearest_coreCN_qc,False,tetra_planar_bent,data/processed/geometries_family_regenerated/template_pincer/rejected/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_58a409ad735b_attempt02_large_ligand_fast.xyz,data/processed/geometries_family_regenerated/template_pincer/rejected/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_58a409ad735b_attempt02_large_ligand_fast.mol2,-3872.729319045426,,BORDERLINE_AMBIGUOUS_SHELL,gap_after_coreCN<0.10,O81:2.080;O86:2.102;O85:2.114;O82:2.140;N23:2.432;N38:2.449;N79:2.477;N83:2.480,2.4795,2.572,0.0925,O81:2.080;O86:2.102;O85:2.114;O82:2.140;N23:2.432;N38:2.449;N79:2.477;N83:2.480;N36:2.572;N37:2.582;N24:3.201;N39:3.203;O80:3.659;O84:3.660;N27:4.627;N10:4.637
43,1e406462b863,Lu,71,3,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,"[7, 20, 35, 36]",4,8,1,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_ff2323ff5a7c.xyz,1,standard,339968052,40,5,250,0,rejected_by_nearest_coreCN_qc,False,tetra_planar_bent,data/processed/geometries_family_regenerated/template_pincer/rejected/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_1e406462b863_attempt01_standard.xyz,data/processed/geometries_family_regenerated/template_pincer/rejected/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_1e406462b863_attempt01_standard.mol2,-4271.331893527651,,BORDERLINE_AMBIGUOUS_SHELL,gap_after_coreCN<0.10,O101:2.068;O102:2.102;O98:2.118;O97:2.145;N21:2.402;N8:2.424;N99:2.456;N95:2.499,2.4986,2.5829,0.0843,O101:2.068;O102:2.102;O98:2.118;O97:2.145;N21:2.402;N8:2.424;N99:2.456;N95:2.499;N37:2.583;N36:2.604;N22:3.200;N7:3.207;O100:3.642;O96:3.684;N35:4.580;N38:4.588
43,1e406462b863,Lu,71,3,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,"[7, 20, 35, 36]",4,8,1,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_ff2323ff5a7c.xyz,2,large_ligand_fast,339975971,50,6,250,0,rejected_by_nearest_coreCN_qc,False,tetra_planar_bent,data/processed/geometries_family_regenerated/template_pincer/rejected/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_1e406462b863_attempt02_large_ligand_fast.xyz,data/processed/geometries_family_regenerated/template_pincer/rejected/Lu/Lu_Z71_ox3_CN8_nlig1_nitrate_1e406462b863_attempt02_large_ligand_fast.mol2,-4271.586478812753,,BORDERLINE_AMBIGUOUS_SHELL,gap_after_coreCN<0.10,O101:2.027;O102:2.039;O98:2.079;O97:2.139;N8:2.379;N99:2.381;N21:2.400;N95:2.454,2.4539,2.5285,0.0746,O101:2.027;O102:2.039;O98:2.079;O97:2.139;N8:2.379;N99:2.381;N21:2.400;N95:2.454;N37:2.529;N36:2.551;N7:3.157;N22:3.218;O100:3.558;O96:3.619;N38:4.579;N35:4.581
44,3d655ed61f71,Nd,60,3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,"[22, 35, 36, 37]",4,9,1,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Nd/Nd_Z60_ox3_CN9_nlig1_nitrate_806c58d6243c.xyz,1,standard,733091085,40,5,250,0,rejected_by_nearest_coreCN_qc,False,tetra_planar_bent,data/processed/geometries_family_regenerated/template_pincer/rejected/Nd/Nd_Z60_ox3_CN9_nlig1_nitrate_3d655ed61f71_attempt01_standard.xyz,data/processed/geometries_family_regenerated/template_pincer/rejected/Nd/Nd_Z60_ox3_CN9_nlig1_nitrate_3d655ed61f71_attempt01_standard.mol2,-4014.544223937462,,BORDERLINE_AMBIGUOUS_SHELL,gap_after_coreCN<0.10,O85:2.153;O86:2.168;O82:2.176;O81:2.180;N38:2.425;N23:2.429;N79:2.495;N83:2.515;N36:2.625,2.6246,2.6533,0.0288,O85:2.153;O86:2.168;O82:2.176;O81:2.180;N38:2.425;N23:2.429;N79:2.495;N83:2.515;N36:2.625;N37:2.653;O87:2.754;N39:3.147;N24:3.166;O80:3.647;O84:3.706;N27:4.635;N10:4.637
44,3d655ed61f71,Nd,60,3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,"[22, 35, 36, 37]",4,9,1,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Nd/Nd_Z60_ox3_CN9_nlig1_nitrate_806c58d6243c.xyz,2,large_ligand_fast,733099004,50,6,250,0,rejected_by_nearest_coreCN_qc,False,tetra_planar_bent,data/processed/geometries_family_regenerated/template_pincer/rejected/Nd/Nd_Z60_ox3_CN9_nlig1_nitrate_3d655ed61f71_attempt02_large_ligand_fast.xyz,data/processed/geometries_family_regenerated/template_pincer/rejected/Nd/Nd_Z60_ox3_CN9_nlig1_nitrate_3d655ed61f71_attempt02_large_ligand_fast.mol2,-4014.3981752981767,,BORDERLINE_AMBIGUOUS_SHELL,gap_after_coreCN<0.10,O85:2.138;O86:2.142;O82:2.176;O81:2.217;N38:2.428;N23:2.476;N83:2.488;N79:2.549;N37:2.611,2.6112,2.6179,0.0067,O85:2.138;O86:2.142;O82:2.176;O81:2.217;N38:2.428;N23:2.476;N83:2.488;N79:2.549;N37:2.611;N36:2.618;O87:2.695;N39:3.146;N24:3.201;O84:3.681;O80:3.724;N10:4.595;N27:4.671
45,17eeb12c2d08,Nd,60,3,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,"[7, 15, 28]",3,9,3,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Nd/Nd_Z60_ox3_CN9_nlig1_nitrate_c24902aaaf79.xyz,1,standard,379077351,40,5,250,0,accepted,True,tri_mer_bent,data/processed/geometries_family_regenerated/template_pincer/accepted/Nd/Nd_Z60_ox3_CN9_nlig3_nitrate_17eeb12c2d08_attempt01_standard.xyz,data/processed/geometries_family_regenerated/template_pincer/accepted/Nd/Nd_Z60_ox3_CN9_nlig3_nitrate_17eeb12c2d08_attempt01_standard.mol2,-7687.818038019342,,OK,nearest_coreCN_qc_ok,N81:2.346;N8:2.406;N146:2.414;N16:2.541;N29:2.549;N138:2.625;N94:2.637;N73:2.642;N159:2.788,2.7881,2.8975,0.1094,N81:2.346;N8:2.406;N146:2.414;N16:2.541;N29:2.549;N138:2.625;N94:2.637;N73:2.642;N159:2.788;N147:2.897;N82:3.049;N7:3.113;N17:3.320;N137:3.330;N72:3.446;N30:4.602;N85:4.609;N150:4.661;N20:4.717;N160:4.846;N95:4.850
46,524f1979e1e5,Nd,60,3,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,"[7, 20, 35, 36]",4,9,1,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Nd/Nd_Z60_ox3_CN9_nlig1_nitrate_cb8e9692129f.xyz,1,standard,315704864,40,5,250,0,rejected_by_nearest_coreCN_qc,False,tetra_planar_bent,data/processed/geometries_family_regenerated/template_pincer/rejected/Nd/Nd_Z60_ox3_CN9_nlig1_nitrate_524f1979e1e5_attempt01_standard.xyz,data/processed/geometries_family_regenerated/template_pincer/rejected/Nd/Nd_Z60_ox3_CN9_nlig1_nitrate_524f1979e1e5_attempt01_standard.mol2,-4412.956280489927,,BORDERLINE_AMBIGUOUS_SHELL,gap_after_coreCN<0.10,O101:2.146;O97:2.168;O98:2.178;O102:2.188;N21:2.433;N8:2.440;N95:2.487;N99:2.523;N37:2.649,2.649,2.6621,0.0131,O101:2.146;O97:2.168;O98:2.178;O102:2.188;N21:2.433;N8:2.440;N95:2.487;N99:2.523;N37:2.649;N36:2.662;O103:2.762;N22:3.068;N7:3.152;O96:3.637;O100:3.714;N35:4.551;N38:4.633
46,524f1979e1e5,Nd,60,3,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,"[7, 20, 35, 36]",4,9,1,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Nd/Nd_Z60_ox3_CN9_nlig1_nitrate_cb8e9692129f.xyz,2,large_ligand_fast,315712783,50,6,250,0,rejected_by_nearest_coreCN_qc,False,tetra_planar_bent,data/processed/geometries_family_regenerated/template_pincer/rejected/Nd/Nd_Z60_ox3_CN9_nlig1_nitrate_524f1979e1e5_attempt02_large_ligand_fast.xyz,data/processed/geometries_family_regenerated/template_pincer/rejected/Nd/Nd_Z60_ox3_CN9_nlig1_nitrate_524f1979e1e5_attempt02_large_ligand_fast.mol2,-4413.047360334412,,BORDERLINE_AMBIGUOUS_SHELL,gap_after_coreCN<0.10,O102:2.118;O101:2.135;O97:2.176;O98:2.184;N21:2.452;N99:2.473;N8:2.492;N95:2.538;N36:2.628,2.6278,2.6475,0.0197,O102:2.118;O101:2.135;O97:2.176;O98:2.184;N21:2.452;N99:2.473;N8:2.492;N95:2.538;N36:2.628;N37:2.648;O103:2.691;N22:3.153;N7:3.228;O100:3.667;O96:3.720;N35:4.599;N38:4.711
47,6b6af1c74412,Nd,60,3,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,"[5, 13, 24]",3,9,3,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Nd/Nd_Z60_ox3_CN9_nlig1_nitrate_f6d91e19679c.xyz,1,standard,2102842768,40,5,250,0,accepted,True,tri_mer_bent,data/processed/geometries_family_regenerated/template_pincer/accepted/Nd/Nd_Z60_ox3_CN9_nlig3_nitrate_6b6af1c74412_attempt01_standard.xyz,data/processed/geometries_family_regenerated/template_pincer/accepted/Nd/Nd_Z60_ox3_CN9_nlig3_nitrate_6b6af1c74412_attempt01_standard.mol2,-6985.479500186005,,OK,nearest_coreCN_qc_ok,N67:2.457;N6:2.480;N25:2.487;N128:2.501;N14:2.565;N75:2.581;N86:2.587;N136:2.588;N147:2.596,2.5957,3.2401,0.6443,N67:2.457;N6:2.480;N25:2.487;N128:2.501;N14:2.565;N75:2.581;N86:2.587;N136:2.588;N147:2.596;N66:3.240;N127:3.323;N15:3.376;N5:3.381;N76:3.393;N137:3.447;N87:4.561;N26:4.617;N24:4.634;N148:4.644;N146:4.758;N85:4.773
48,b0f810f696d4,Pr,59,3,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,"[22, 35, 36, 37]",4,9,1,nitrate,,/nfs/home/nshank3/lanthanide_dataset_builder/data/geometries/Pr/Pr_Z59_ox3_CN9_nlig1_nitrate_36570cc1ffa3.xyz,1,standard,1099348918,40,5,250,0,rejected_by_nearest_coreCN_qc,False,tetra_planar_bent,data/processed/geometries_family_regenerated/template_pincer/rejected/Pr/Pr_Z59_ox3_CN9_nlig1_nitrate_b0f810f696d4_attempt01_standard.xyz,data/processed/geometries_family_regenerated/template_pincer/rejected/Pr/Pr_Z59_ox3_CN9_nlig1_nitrate_b0f810f696d4_attempt01_standard.mol2,-4014.6262392796334,,BORDERLINE_AMBIGUOUS_SHELL,gap_after_coreCN<0.10,O86:2.165;O85:2.171;O82:2.180;O81:2.211;N38:2.456;N23:2.481;N83:2.520;N79:2.530;N37:2.626,2.6257,2.6281,0.0025,O86:2.165;O85:2.171;O82:2.180;O81:2.211;N38:2.456;N23:2.481;N83:2.520;N79:2.530;N37:2.626;N36:2.628;O87:2.709;N39:3.166;N24:3.201;O80:3.694;O84:3.715;N10:4.603;N27:4.656
