metal_dir,file_stem,xyz_path,mol2_path,has_mol2,file_size_xyz,file_size_mol2,metal_symbol,atomic_number,oxidation_state,coreCN,n_ligs,inner_sphere_anion,geometry_hash,parsed_name_ok
Eu,Eu_Z63_ox3_CN9_nlig2_nitrate_973e13880b10,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_973e13880b10.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_973e13880b10.mol2,True,24570,15462,Eu,63,3,9,2,nitrate,973e13880b10,True
Eu,Eu_Z63_ox3_CN9_nlig2_nitrate_b863767b3d63,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_b863767b3d63.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_b863767b3d63.mol2,True,23322,14838,Eu,63,3,9,2,nitrate,b863767b3d63,True
Eu,Eu_Z63_ox3_CN9_nlig2_nitrate_bf9e03e12455,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_bf9e03e12455.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_bf9e03e12455.mol2,True,53587,33284,Eu,63,3,9,2,nitrate,bf9e03e12455,True
Eu,Eu_Z63_ox3_CN9_nlig2_nitrate_ce738ef3149c,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_ce738ef3149c.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_ce738ef3149c.mol2,True,16456,10662,Eu,63,3,9,2,nitrate,ce738ef3149c,True
Eu,Eu_Z63_ox3_CN9_nlig2_nitrate_d5f18b7632f0,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_d5f18b7632f0.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_d5f18b7632f0.mol2,True,33929,21222,Eu,63,3,9,2,nitrate,d5f18b7632f0,True
Eu,Eu_Z63_ox3_CN9_nlig2_nitrate_dde20ae789d3,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_dde20ae789d3.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_dde20ae789d3.mol2,True,30809,19446,Eu,63,3,9,2,nitrate,dde20ae789d3,True
Eu,Eu_Z63_ox3_CN9_nlig2_nitrate_ecdd71aa88de,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_ecdd71aa88de.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_ecdd71aa88de.mol2,True,28314,17859,Eu,63,3,9,2,nitrate,ecdd71aa88de,True
Eu,Eu_Z63_ox3_CN9_nlig2_nitrate_f119e0afc8fb,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_f119e0afc8fb.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_nitrate_f119e0afc8fb.mol2,True,19577,12534,Eu,63,3,9,2,nitrate,f119e0afc8fb,True
Eu,Eu_Z63_ox3_CN9_nlig2_water_1df9841672b3,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_water_1df9841672b3.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_water_1df9841672b3.mol2,True,24571,15462,Eu,63,3,9,2,water,1df9841672b3,True
Eu,Eu_Z63_ox3_CN9_nlig2_water_881269e891b6,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_water_881269e891b6.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_water_881269e891b6.mol2,True,20826,13158,Eu,63,3,9,2,water,881269e891b6,True
Eu,Eu_Z63_ox3_CN9_nlig2_water_a23b9ed3c843,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_water_a23b9ed3c843.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_water_a23b9ed3c843.mol2,True,14274,9078,Eu,63,3,9,2,water,a23b9ed3c843,True
Eu,Eu_Z63_ox3_CN9_nlig2_water_a3b3468ffd90,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_water_a3b3468ffd90.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_water_a3b3468ffd90.mol2,True,40170,25158,Eu,63,3,9,2,water,a3b3468ffd90,True
Eu,Eu_Z63_ox3_CN9_nlig2_water_b50df1b297d6,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_water_b50df1b297d6.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig2_water_b50df1b297d6.mol2,True,53582,33275,Eu,63,3,9,2,water,b50df1b297d6,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_07655ff7a828,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_07655ff7a828.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_07655ff7a828.mol2,True,18642,11979,Eu,63,3,9,3,nitrate,07655ff7a828,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_085249651ebf,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_085249651ebf.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_085249651ebf.mol2,True,20515,12990,Eu,63,3,9,3,nitrate,085249651ebf,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_0eb9f51b6fdf,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_0eb9f51b6fdf.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_0eb9f51b6fdf.mol2,True,53742,33438,Eu,63,3,9,3,nitrate,0eb9f51b6fdf,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_102814b0efc1,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_102814b0efc1.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_102814b0efc1.mol2,True,67785,42078,Eu,63,3,9,3,nitrate,102814b0efc1,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_16c7c8951ba2,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_16c7c8951ba2.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_16c7c8951ba2.mol2,True,62633,38925,Eu,63,3,9,3,nitrate,16c7c8951ba2,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_192ab9676a31,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_192ab9676a31.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_192ab9676a31.mol2,True,61699,38262,Eu,63,3,9,3,nitrate,192ab9676a31,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_1a2c675a4d6b,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_1a2c675a4d6b.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_1a2c675a4d6b.mol2,True,64971,40278,Eu,63,3,9,3,nitrate,1a2c675a4d6b,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_1c6448b96579,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_1c6448b96579.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_1c6448b96579.mol2,True,19577,12342,Eu,63,3,9,3,nitrate,1c6448b96579,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_1ea050391df5,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_1ea050391df5.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_1ea050391df5.mol2,True,27070,17163,Eu,63,3,9,3,nitrate,1ea050391df5,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_2d076d76c359,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_2d076d76c359.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_2d076d76c359.mol2,True,18176,11694,Eu,63,3,9,3,nitrate,2d076d76c359,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_2dec4a230529,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_2dec4a230529.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_2dec4a230529.mol2,True,30809,19254,Eu,63,3,9,3,nitrate,2dec4a230529,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_32f3a20cc804,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_32f3a20cc804.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_32f3a20cc804.mol2,True,58424,36318,Eu,63,3,9,3,nitrate,32f3a20cc804,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_3528f915b0a8,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_3528f915b0a8.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_3528f915b0a8.mol2,True,49531,30846,Eu,63,3,9,3,nitrate,3528f915b0a8,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_3ab984981feb,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_3ab984981feb.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_3ab984981feb.mol2,True,56083,34820,Eu,63,3,9,3,nitrate,3ab984981feb,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_3afdf5d4d1a3,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_3afdf5d4d1a3.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_3afdf5d4d1a3.mol2,True,21449,13707,Eu,63,3,9,3,nitrate,3afdf5d4d1a3,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_3beb4537ab26,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_3beb4537ab26.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_3beb4537ab26.mol2,True,20511,12987,Eu,63,3,9,3,nitrate,3beb4537ab26,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_3f1e9baa527a,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_3f1e9baa527a.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_3f1e9baa527a.mol2,True,53276,33093,Eu,63,3,9,3,nitrate,3f1e9baa527a,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_42e8b0326a3a,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_42e8b0326a3a.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_42e8b0326a3a.mol2,True,52336,32574,Eu,63,3,9,3,nitrate,42e8b0326a3a,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_4845cbe233b2,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_4845cbe233b2.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_4845cbe233b2.mol2,True,53275,33075,Eu,63,3,9,3,nitrate,4845cbe233b2,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_4982246f582c,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_4982246f582c.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_4982246f582c.mol2,True,67316,41715,Eu,63,3,9,3,nitrate,4982246f582c,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_4d8d2c661a75,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_4d8d2c661a75.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_4d8d2c661a75.mol2,True,36428,22710,Eu,63,3,9,3,nitrate,4d8d2c661a75,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_50ea21f5a29e,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_50ea21f5a29e.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_50ea21f5a29e.mol2,True,25195,15798,Eu,63,3,9,3,nitrate,50ea21f5a29e,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_51249be7a086,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_51249be7a086.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_51249be7a086.mol2,True,56081,34803,Eu,63,3,9,3,nitrate,51249be7a086,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_5239bc4153d8,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_5239bc4153d8.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_5239bc4153d8.mol2,True,55152,34299,Eu,63,3,9,3,nitrate,5239bc4153d8,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_53cb1f844381,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_53cb1f844381.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_53cb1f844381.mol2,True,54211,33726,Eu,63,3,9,3,nitrate,53cb1f844381,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_56c925ac0a96,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_56c925ac0a96.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_56c925ac0a96.mol2,True,42044,26163,Eu,63,3,9,3,nitrate,56c925ac0a96,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_57344db3e043,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_57344db3e043.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_57344db3e043.mol2,True,41574,25878,Eu,63,3,9,3,nitrate,57344db3e043,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_5a7b8d4059f6,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_5a7b8d4059f6.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_5a7b8d4059f6.mol2,True,59357,36891,Eu,63,3,9,3,nitrate,5a7b8d4059f6,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_5add7e7980fc,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_5add7e7980fc.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_5add7e7980fc.mol2,True,49063,30486,Eu,63,3,9,3,nitrate,5add7e7980fc,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_5e17d48e6b5d,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_5e17d48e6b5d.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_5e17d48e6b5d.mol2,True,20516,13062,Eu,63,3,9,3,nitrate,5e17d48e6b5d,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_6587dff62b60,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_6587dff62b60.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_6587dff62b60.mol2,True,53276,33078,Eu,63,3,9,3,nitrate,6587dff62b60,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_6956f042cf41,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_6956f042cf41.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_6956f042cf41.mol2,True,36895,23070,Eu,63,3,9,3,nitrate,6956f042cf41,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_69ec30d576fe,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_69ec30d576fe.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_69ec30d576fe.mol2,True,29876,18747,Eu,63,3,9,3,nitrate,69ec30d576fe,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_6afca3f27250,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_6afca3f27250.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_6afca3f27250.mol2,True,56083,34806,Eu,63,3,9,3,nitrate,6afca3f27250,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_6be1220425fa,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_6be1220425fa.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_6be1220425fa.mol2,True,64506,39987,Eu,63,3,9,3,nitrate,6be1220425fa,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_6d3185d738e5,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_6d3185d738e5.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_6d3185d738e5.mol2,True,56084,34806,Eu,63,3,9,3,nitrate,6d3185d738e5,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_6d919d6af533,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_6d919d6af533.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_6d919d6af533.mol2,True,53742,33366,Eu,63,3,9,3,nitrate,6d919d6af533,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_6fab5f0b8d63,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_6fab5f0b8d63.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_6fab5f0b8d63.mol2,True,64978,40278,Eu,63,3,9,3,nitrate,6fab5f0b8d63,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_71953fa62ef7,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_71953fa62ef7.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_71953fa62ef7.mol2,True,42047,26166,Eu,63,3,9,3,nitrate,71953fa62ef7,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_7627c1e45ee0,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_7627c1e45ee0.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_7627c1e45ee0.mol2,True,46255,28758,Eu,63,3,9,3,nitrate,7627c1e45ee0,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_7e4821d174f3,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_7e4821d174f3.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_7e4821d174f3.mol2,True,54682,33942,Eu,63,3,9,3,nitrate,7e4821d174f3,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_820234945470,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_820234945470.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_820234945470.mol2,True,59829,37187,Eu,63,3,9,3,nitrate,820234945470,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_82d3d05875a8,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_82d3d05875a8.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_82d3d05875a8.mol2,True,45318,28254,Eu,63,3,9,3,nitrate,82d3d05875a8,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_86140b949960,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_86140b949960.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_86140b949960.mol2,True,68720,42579,Eu,63,3,9,3,nitrate,86140b949960,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_86c497c70791,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_86c497c70791.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_86c497c70791.mol2,True,53279,33092,Eu,63,3,9,3,nitrate,86c497c70791,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_86c6aad4013f,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_86c6aad4013f.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_86c6aad4013f.mol2,True,56086,34803,Eu,63,3,9,3,nitrate,86c6aad4013f,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_8cbfdc7e4dd4,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_8cbfdc7e4dd4.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_8cbfdc7e4dd4.mol2,True,68717,42582,Eu,63,3,9,3,nitrate,8cbfdc7e4dd4,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_92f7d2015574,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_92f7d2015574.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_92f7d2015574.mol2,True,32214,20115,Eu,63,3,9,3,nitrate,92f7d2015574,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_991e05389d9e,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_991e05389d9e.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_991e05389d9e.mol2,True,23790,15150,Eu,63,3,9,3,nitrate,991e05389d9e,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_9bc1c5b0634b,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_9bc1c5b0634b.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_9bc1c5b0634b.mol2,True,13959,8891,Eu,63,3,9,3,nitrate,9bc1c5b0634b,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_9c6735a06e2b,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_9c6735a06e2b.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_9c6735a06e2b.mol2,True,44852,27899,Eu,63,3,9,3,nitrate,9c6735a06e2b,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_9c969388a823,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_9c969388a823.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_9c969388a823.mol2,True,27069,17180,Eu,63,3,9,3,nitrate,9c969388a823,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_9ce4f4d1c0d5,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_9ce4f4d1c0d5.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_9ce4f4d1c0d5.mol2,True,67319,41715,Eu,63,3,9,3,nitrate,9ce4f4d1c0d5,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_a0be3cc9b33b,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_a0be3cc9b33b.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_a0be3cc9b33b.mol2,True,29408,18606,Eu,63,3,9,3,nitrate,a0be3cc9b33b,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_a3e671494b96,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_a3e671494b96.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_a3e671494b96.mol2,True,49530,30846,Eu,63,3,9,3,nitrate,a3e671494b96,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_a51968909434,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_a51968909434.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_a51968909434.mol2,True,56552,35166,Eu,63,3,9,3,nitrate,a51968909434,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_a899d73ff41d,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_a899d73ff41d.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_a899d73ff41d.mol2,True,53274,33150,Eu,63,3,9,3,nitrate,a899d73ff41d,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_af7d4ce816f6,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_af7d4ce816f6.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_af7d4ce816f6.mol2,True,18177,11555,Eu,63,3,9,3,nitrate,af7d4ce816f6,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_b0690393d5ce,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_b0690393d5ce.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_b0690393d5ce.mol2,True,30812,19254,Eu,63,3,9,3,nitrate,b0690393d5ce,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_b81a4e01a33f,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_b81a4e01a33f.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_b81a4e01a33f.mol2,True,50935,31725,Eu,63,3,9,3,nitrate,b81a4e01a33f,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_ba4db0bfd97a,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_ba4db0bfd97a.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_ba4db0bfd97a.mol2,True,57955,36027,Eu,63,3,9,3,nitrate,ba4db0bfd97a,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_bdc61b13a8a3,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_bdc61b13a8a3.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_bdc61b13a8a3.mol2,True,67782,42093,Eu,63,3,9,3,nitrate,bdc61b13a8a3,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_bf53aa2b47c6,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_bf53aa2b47c6.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_bf53aa2b47c6.mol2,True,46253,28755,Eu,63,3,9,3,nitrate,bf53aa2b47c6,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_c25357ab689e,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_c25357ab689e.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_c25357ab689e.mol2,True,55617,34590,Eu,63,3,9,3,nitrate,c25357ab689e,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_c3a75dd9fb48,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_c3a75dd9fb48.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_c3a75dd9fb48.mol2,True,29877,18966,Eu,63,3,9,3,nitrate,c3a75dd9fb48,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_cafe7bff72b2,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_cafe7bff72b2.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_cafe7bff72b2.mol2,True,17237,11051,Eu,63,3,9,3,nitrate,cafe7bff72b2,True
Eu,Eu_Z63_ox3_CN9_nlig3_nitrate_cbaab9141d24,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_cbaab9141d24.xyz,data/geometries/Eu/Eu_Z63_ox3_CN9_nlig3_nitrate_cbaab9141d24.mol2,True,31277,19611,Eu,63,3,9,3,nitrate,cbaab9141d24,True
